subgraph_id,seed_account,contains_laundering,graphsage_probability,confidence_tier,structural_signals_count,num_nodes,num_edges,total_flow,num_terminal_sinks
IBM_NEG_0621,B1_8019D82F0,1,1.0,HIGH_CONFIDENCE,4,9622,20088,12809670574.92,9601
IBM_NEG_0622,B14_810AB1890,1,1.0,HIGH_CONFIDENCE,3,2118,9002,14618184985.38,775
IBM_NEG_0623,B124290_80C900100,0,0.4185,NORMAL,3,33,121,142029788.57,14
IBM_NEG_0624,B2053_807C91390,0,0.0002,NORMAL,1,1,2,12661.26,0
IBM_NEG_0625,B21387_80761F510,0,0.6734,MEDIUM_CONFIDENCE,1,11,22,11444056.97,0
IBM_NEG_0626,B10_80CE552F0,1,1.0,HIGH_CONFIDENCE,4,816,3450,9179198145.08,313
IBM_NEG_0627,B28237_80A5DD1F1,0,0.7807,HIGH_CONFIDENCE,2,2,2,0.03,1
IBM_NEG_0628,B227171_80D4C5690,0,0.6435,MEDIUM_CONFIDENCE,4,61,225,3789911.36,6
IBM_NEG_0629,B4403_805A54710,0,0.2815,NORMAL,1,2,8,533505.92,0
IBM_NEG_0630,B249007_8128D98D0,0,0.0002,NORMAL,1,1,2,17.86,0
IBM_NEG_0631,B117_80E2A9BD0,0,0.9557,HIGH_CONFIDENCE,2,2,6,67.12,1
IBM_NEG_0632,B28693_804EE3560,0,0.5793,MEDIUM_CONFIDENCE,2,22,87,15760406.44,6
IBM_NEG_0633,B2454_80B386C90,0,0.4399,NORMAL,3,47,137,10142034.37,29
IBM_NEG_0634,B9608_80B109470,0,0.0117,NORMAL,0,2,8,1296778.26,0
IBM_NEG_0635,B8888_807BD98B0,1,1.0,HIGH_CONFIDENCE,3,5839,11983,7276201733.95,5833
IBM_NEG_0636,B27444_804D154A0,0,0.0116,NORMAL,0,2,4,71354.12,0
IBM_NEG_0637,B3698_8034D3140,0,0.0038,NORMAL,0,2,10,4593177.46,0
IBM_NEG_0638,B11657_800ADA380,0,0.4074,NORMAL,1,3,14,29192070.82,0
IBM_NEG_0639,B12446_80D0ADD80,0,0.2208,NORMAL,1,11,45,5594242.3,3
IBM_NEG_0640,B220_810A737A0,0,0.2491,NORMAL,2,17,78,10487088.06,5
IBM_NEG_0641,B16606_80DE9ECE0,0,0.441,NORMAL,2,8,33,3678266.17,1
IBM_NEG_0642,B12_80C15E4D0,0,0.0002,NORMAL,1,1,4,18359.66,0
IBM_NEG_0643,B235308_80F5FA150,0,0.0036,NORMAL,0,2,6,137892.66,0
IBM_NEG_0644,B240229_80E96E5E0,0,0.9857,HIGH_CONFIDENCE,2,10,18,112904.61,4
IBM_NEG_0645,B11974_804E72200,0,0.0002,NORMAL,1,1,2,2494.28,0
IBM_NEG_0646,B25547_803315700,0,0.0002,NORMAL,1,1,2,41.3,0
IBM_NEG_0647,B326073_8097761C0,0,0.0002,NORMAL,1,1,2,12454.2,0
IBM_NEG_0648,B11642_806684990,0,0.2434,NORMAL,2,28,82,39480140.52,18
IBM_NEG_0649,B34032_80C948730,1,1.0,HIGH_CONFIDENCE,3,1181,4960,120385818370.96,440
IBM_NEG_0650,B27140_80EBE7930,0,0.0002,NORMAL,1,1,4,27788.42,0
IBM_NEG_0651,B3730_8072BB5F0,0,0.0002,NORMAL,1,1,2,4060.38,0
IBM_NEG_0652,B12004_8121F29B0,0,0.0013,NORMAL,0,2,12,54057.54,0
IBM_NEG_0653,B17861_8093C6060,0,0.0002,NORMAL,1,1,2,9.72,0
IBM_NEG_0654,B18324_807873370,0,0.2538,NORMAL,3,53,205,395364136.62,32
IBM_NEG_0655,B324576_808F0A860,0,0.0002,NORMAL,1,1,2,2206.3,0
IBM_NEG_0656,B36182_80DC65790,0,0.0002,NORMAL,1,1,2,1539.32,0
IBM_NEG_0657,B27995_80AC432B0,0,0.0731,NORMAL,1,10,43,572522.43,2
IBM_NEG_0658,B112064_804B56BB0,0,0.1803,NORMAL,4,39,161,2439903658.06,19
IBM_NEG_0659,B217125_80725B960,1,1.0,HIGH_CONFIDENCE,3,794,1701,21408441602.98,769
IBM_NEG_0660,B210829_807A86670,0,0.0002,NORMAL,1,1,2,10.04,0
IBM_NEG_0661,B35303_80E948110,0,0.0002,NORMAL,1,1,4,27553075.4,0
IBM_NEG_0662,B15_803A4F2D0,0,0.419,NORMAL,4,33,139,1671973086.62,9
IBM_NEG_0663,B908_812026480,0,0.1073,NORMAL,1,9,29,3821284.49,2
IBM_NEG_0664,B21615_80B0F8360,0,0.0116,NORMAL,0,2,4,79.54,0
IBM_NEG_0665,B229620_8132BE430,1,1.0,HIGH_CONFIDENCE,3,5839,11988,7276236046.01,5832
IBM_NEG_0666,B3514_8067D03A0,0,0.5378,MEDIUM_CONFIDENCE,2,17,55,325059024.38,5
IBM_NEG_0667,B32059_80F9715E0,0,0.0002,NORMAL,1,1,2,6523.46,0
IBM_NEG_0668,B6179_802AB41F0,0,0.5359,MEDIUM_CONFIDENCE,3,22,100,3557827.94,7
IBM_NEG_0669,B2843_800F038E0,0,0.0002,NORMAL,1,1,4,62714.02,0
IBM_NEG_0670,B24840_80848CEA0,0,0.1614,NORMAL,3,36,106,32429559.54,22
IBM_NEG_0671,B354435_813F92F21,0,0.0002,NORMAL,1,1,2,1.64,0
IBM_NEG_0672,B1362_8025A3590,0,0.1646,NORMAL,3,124,390,2157175525.59,91
IBM_NEG_0673,B37449_80920D430,0,0.0002,NORMAL,1,1,2,1591.16,0
IBM_NEG_0674,B20_8035DF7F0,0,0.0002,NORMAL,1,1,4,35552.26,0
IBM_NEG_0675,B3229_8032D1260,0,0.3853,NORMAL,3,43,155,286204095.39,26
IBM_NEG_0676,B6052_814476540,0,0.013,NORMAL,0,2,10,15560.44,0
IBM_NEG_0677,B28629_80581EF40,1,1.0,HIGH_CONFIDENCE,3,5849,12016,7278476402.09,5836
IBM_NEG_0678,B144639_8117C1F90,0,0.0002,NORMAL,1,1,4,3946582.6,0
IBM_NEG_0679,B234395_80C939850,0,0.0002,NORMAL,1,1,4,492513.46,0
IBM_NEG_0680,B28094_80A4A70C0,0,0.263,NORMAL,1,5,26,1742407.33,0
IBM_NEG_0681,B154518_814546EE1,0,0.0002,NORMAL,1,1,4,0.33,0
IBM_NEG_0682,B220_8081D5240,0,0.0002,NORMAL,1,1,2,48.48,0
IBM_NEG_0683,B2385_801D08670,0,0.308,NORMAL,2,4,16,308259.44,1
IBM_NEG_0684,B115415_80F25C0F0,0,0.0002,NORMAL,1,1,2,10737.42,0
IBM_NEG_0685,B12719_809897260,0,0.0002,NORMAL,1,1,2,12932.78,0
IBM_NEG_0686,B243897_8105302D0,0,0.0032,NORMAL,1,2,8,959852.7,0
IBM_NEG_0687,B28237_80A5E7400,0,0.3665,NORMAL,3,24,84,7283215.19,12
IBM_NEG_0688,B44873_81089B690,0,0.3241,NORMAL,3,32,115,9351507.57,9
IBM_NEG_0689,B15055_812B56B90,0,0.0002,NORMAL,1,1,2,10.52,0
IBM_NEG_0690,B27564_81219BCD0,0,0.8446,HIGH_CONFIDENCE,2,5,13,356637.97,1
IBM_NEG_0691,B16_805D679C0,0,0.0002,NORMAL,1,1,4,902995.14,0
IBM_NEG_0692,B222_811B80C30,0,0.0002,NORMAL,1,1,4,430342.66,0
IBM_NEG_0693,B119_812D0C1C0,0,0.0002,NORMAL,1,1,2,12389.68,0
IBM_NEG_0694,B1916_80C2228F0,0,0.0002,NORMAL,1,1,2,3627.98,0
IBM_NEG_0695,B5175_8051C7720,0,0.1481,NORMAL,2,19,80,47821149.41,8
IBM_NEG_0696,B26024_80345FD30,0,0.0002,NORMAL,1,1,4,103364.3,0
IBM_NEG_0697,B111141_8089FE360,0,0.0002,NORMAL,1,1,2,2342.02,0
IBM_NEG_0698,B3045_80CD8DE00,0,0.4971,NORMAL,2,9,32,1994568.99,4
IBM_NEG_0699,B37969_8110B6E30,1,1.0,HIGH_CONFIDENCE,3,21530,91217,85618490224.13,8509
IBM_NEG_0700,B22155_808357320,0,0.1819,NORMAL,3,27,103,25980418.82,11
IBM_NEG_0701,B9679_80409D370,0,0.0002,NORMAL,1,1,4,44695207.56,0
IBM_NEG_0702,B11813_80887A790,0,0.0116,NORMAL,0,2,4,34.96,0
IBM_NEG_0703,B217824_806B39200,0,0.1801,NORMAL,0,6,25,48886171.23,0
IBM_NEG_0704,B19353_8074FF840,0,0.0002,NORMAL,1,1,4,293516.54,0
IBM_NEG_0705,B338629_80E578A70,0,0.0002,NORMAL,1,1,2,7537.02,0
IBM_NEG_0706,B5_8076C84B0,0,0.6809,MEDIUM_CONFIDENCE,2,19,59,671382.57,4
IBM_NEG_0707,B318574_806C574D0,0,0.0002,NORMAL,1,1,2,178360.46,0
IBM_NEG_0708,B111491_8053DC260,0,0.279,NORMAL,3,26,99,9558825.27,8
IBM_NEG_0709,B37510_802CE9D10,0,0.8105,HIGH_CONFIDENCE,2,15,29,158277.33,2
IBM_NEG_0710,B15723_803E2EA80,1,1.0,HIGH_CONFIDENCE,4,9614,20044,12655704496.81,9596
IBM_NEG_0711,B10_800C21ED0,0,0.0002,NORMAL,1,1,4,779.2,0
IBM_NEG_0712,B121358_80F965190,0,0.0002,NORMAL,1,1,4,2488.76,0
IBM_NEG_0713,B316619_806177530,0,0.0402,NORMAL,1,2,4,217234.42,0
IBM_NEG_0714,B143493_811534940,0,0.0081,NORMAL,0,3,14,399347.74,0
IBM_NEG_0715,B1412_8047E8DB0,0,0.0002,NORMAL,1,1,2,383.12,0
IBM_NEG_0716,B129076_80B65BD80,1,1.0,HIGH_CONFIDENCE,4,5850,12044,7277739523.78,5839
IBM_NEG_0717,B211075_8118C2650,0,0.386,NORMAL,2,11,37,3138009.27,4
IBM_NEG_0718,B24_80B1A3B80,0,0.1861,NORMAL,1,17,55,72365944.22,8
IBM_NEG_0719,B8823_803759CA0,0,0.0002,NORMAL,1,1,4,30345.66,0
IBM_NEG_0720,B23501_81206C790,0,0.8449,HIGH_CONFIDENCE,2,5,12,257392.88,1
IBM_NEG_0721,B26_80836B0A0,0,0.5949,MEDIUM_CONFIDENCE,2,16,65,4169459.73,4
IBM_NEG_0722,B19535_805167930,0,0.0002,NORMAL,1,1,4,12501.9,0
IBM_NEG_0723,B13858_8134E2A50,0,0.0002,NORMAL,1,1,2,20360.4,0
IBM_NEG_0724,B19593_80399CBB0,0,0.0002,NORMAL,1,1,2,34126354.5,0
IBM_NEG_0725,B218989_807E3D1D0,0,0.5778,MEDIUM_CONFIDENCE,4,81,278,2384649089.6,4
IBM_NEG_0726,B310601_803EC85E0,0,0.1799,NORMAL,2,10,42,716126064.48,3
IBM_NEG_0727,B26463_80BC910C0,1,1.0,HIGH_CONFIDENCE,4,12800,54226,29717398295.77,4999
IBM_NEG_0728,B14433_8034EA260,1,1.0,HIGH_CONFIDENCE,4,9618,20022,12662103076.09,9605
IBM_NEG_0729,B228540_80D3A33D0,0,0.0002,NORMAL,1,1,4,617.34,0
IBM_NEG_0730,B18902_808E9C410,0,0.0002,NORMAL,1,1,4,189.44,0
IBM_NEG_0731,B24132_801859C00,0,0.2047,NORMAL,2,22,66,18886309.41,11
IBM_NEG_0732,B316614_806111E60,0,0.3801,NORMAL,2,16,43,2856022315.25,8
IBM_NEG_0733,B27755_80A23B730,0,0.5414,MEDIUM_CONFIDENCE,2,8,24,4331170.36,1
IBM_NEG_0734,B29435_80D3F98A0,0,0.1766,NORMAL,1,13,46,423810.69,7
IBM_NEG_0735,B22345_8105804C0,0,0.0002,NORMAL,1,1,4,19626.7,0
IBM_NEG_0736,B20_800D59B20,0,0.428,NORMAL,3,27,81,3998440.78,14
IBM_NEG_0737,B118_80DC11970,0,0.0002,NORMAL,1,1,2,39.22,0
IBM_NEG_0738,B225454_8095EE650,0,0.0002,NORMAL,1,1,2,48347.72,0
IBM_NEG_0739,B125633_8096EF880,0,0.0002,NORMAL,1,1,2,5392.42,0
IBM_NEG_0740,B116715_80B461450,0,0.0903,NORMAL,1,16,51,130570935.0,7
IBM_NEG_0741,B39775_80F53DFC0,0,0.0002,NORMAL,1,1,2,11840.84,0
IBM_NEG_0742,B329099_80DDCA460,0,0.0002,NORMAL,1,1,2,6022.68,0
IBM_NEG_0743,B29251_806F20770,0,0.0002,NORMAL,1,1,4,15563.82,0
IBM_NEG_0744,B21387_80131B9A0,0,0.2501,NORMAL,3,31,121,107632162.54,16
IBM_NEG_0745,B28_80A0E8850,0,0.9957,HIGH_CONFIDENCE,4,706,1434,513154092.63,701
IBM_NEG_0746,B22091_8089E2970,0,0.0002,NORMAL,1,1,4,1746.22,0
IBM_NEG_0747,B213005_804B8BD10,1,1.0,HIGH_CONFIDENCE,3,985,2141,125504366805.71,954
IBM_NEG_0748,B1588_803587380,0,0.0002,NORMAL,1,1,4,14917.48,0
IBM_NEG_0749,B16991_804F5EA20,0,0.2589,NORMAL,1,14,47,3600512.92,6
IBM_NEG_0750,B28733_80C9C0980,0,0.3909,NORMAL,2,6,20,15501816.1,2
IBM_NEG_0751,B310384_805B2F120,0,0.0402,NORMAL,1,2,4,82463.42,0
IBM_NEG_0752,B3_80DB39D00,0,0.0002,NORMAL,1,1,2,262.18,0
IBM_NEG_0753,B116781_80648EE00,0,0.0116,NORMAL,0,2,4,1910.88,0
IBM_NEG_0754,B123997_809B0EE40,0,0.0002,NORMAL,1,1,4,190.74,0
IBM_NEG_0755,B24840_8023BDDA0,0,0.0002,NORMAL,1,1,2,35665.24,0
IBM_NEG_0756,B228921_813503230,0,0.0002,NORMAL,1,1,2,2176.54,0
IBM_NEG_0757,B25637_80461D450,1,1.0,HIGH_CONFIDENCE,4,21537,91235,85618819352.83,8509
IBM_NEG_0758,B211_80A1D86D0,0,0.0002,NORMAL,1,1,4,15738.9,0
IBM_NEG_0759,B14_80FECC540,0,0.3117,NORMAL,1,7,24,839136.36,2
IBM_NEG_0760,B125164_80DE134F0,0,0.0514,NORMAL,1,8,44,4721402.68,2
IBM_NEG_0761,B15385_805FC2DC0,0,0.0036,NORMAL,0,2,6,13334925.24,0
IBM_NEG_0762,B12_804C6EED0,0,0.0002,NORMAL,1,1,4,2644599.78,0
IBM_NEG_0763,B16927_8065E13A0,0,0.4116,NORMAL,2,14,46,1532344337.7,2
IBM_NEG_0764,B12513_802F48AD0,0,0.6988,MEDIUM_CONFIDENCE,2,17,72,3743980.63,4
IBM_NEG_0765,B33757_803C1D7D0,0,0.0002,NORMAL,1,1,2,61284.58,0
IBM_NEG_0766,B349604_812259030,0,0.7807,HIGH_CONFIDENCE,2,2,2,0.14,1
IBM_NEG_0767,B220541_807DE03D0,0,0.3962,NORMAL,4,34,134,31092498.31,13
IBM_NEG_0768,B148350_8123A4F60,0,0.0116,NORMAL,0,2,4,7691.82,0
IBM_NEG_0769,B2915_802BC4980,1,1.0,HIGH_CONFIDENCE,3,5841,11999,7517025381.39,5833
IBM_NEG_0770,B122463_808614B80,0,0.59,MEDIUM_CONFIDENCE,2,6,13,15649170.48,1
IBM_NEG_0771,B130425_813123610,0,0.0002,NORMAL,1,1,2,20.08,0
IBM_NEG_0772,B339714_80E8A0490,0,0.0002,NORMAL,1,1,2,18197.34,0
IBM_NEG_0773,B143496_81066A010,1,1.0,HIGH_CONFIDENCE,3,2127,9021,14586080059.35,775
IBM_NEG_0774,B339277_80F837480,0,0.7807,HIGH_CONFIDENCE,2,2,2,5563.2,1
IBM_NEG_0775,B13516_8131811D0,0,0.0002,NORMAL,1,1,4,750709.86,0
IBM_NEG_0776,B40312_80F59BEE0,0,0.0002,NORMAL,1,1,2,43.12,0
IBM_NEG_0777,B134920_80CFAFF40,0,0.0002,NORMAL,1,1,4,4914.84,0
IBM_NEG_0778,B139342_80E871430,0,0.0002,NORMAL,1,1,4,5195.66,0
IBM_NEG_0779,B14433_802E02F70,0,0.0002,NORMAL,1,1,2,47.9,0
IBM_NEG_0780,B239453_80E7CFD10,0,0.0002,NORMAL,1,1,2,41.18,0
IBM_NEG_0781,B13862_802214FA0,0,0.6041,MEDIUM_CONFIDENCE,2,22,63,32135801.21,7
IBM_NEG_0782,B220_80059A280,0,0.3691,NORMAL,1,5,17,219558.43,0
IBM_NEG_0783,B113_8100DBFA0,0,0.3372,NORMAL,1,11,30,19427149.33,6
IBM_NEG_0784,B115159_80E1A4240,1,1.0,HIGH_CONFIDENCE,3,21530,91223,85618910295.18,8509
IBM_NEG_0785,B244818_811206E60,0,0.0002,NORMAL,1,1,2,12527.9,0
IBM_NEG_0786,B1_800109820,1,1.0,HIGH_CONFIDENCE,4,21581,91470,85671610919.08,8534
IBM_NEG_0787,B19925_803B1F670,0,0.0116,NORMAL,0,2,4,2361.32,0
IBM_NEG_0788,B1412_808589080,0,0.5944,MEDIUM_CONFIDENCE,2,9,40,90862656.18,1
IBM_NEG_0789,B143598_810D682B0,0,0.0909,NORMAL,1,2,10,5872285.78,0
IBM_NEG_0790,B21550_8022A2B30,0,0.5127,MEDIUM_CONFIDENCE,2,19,78,14493077.43,2
IBM_NEG_0791,B25170_8095AF7C0,0,0.5123,MEDIUM_CONFIDENCE,2,9,23,843793.52,3
IBM_NEG_0792,B6030_80853BEF0,0,0.0002,NORMAL,1,1,2,88839.66,0
IBM_NEG_0793,B20_80006F9C0,0,0.2649,NORMAL,4,56,226,1277198833.72,27
IBM_NEG_0794,B130435_80C394760,0,0.0117,NORMAL,0,2,8,852.4,0
IBM_NEG_0795,B335355_80D8C99D0,0,0.0002,NORMAL,1,1,2,11130.84,0
IBM_NEG_0796,B22806_813674920,0,0.088,NORMAL,1,5,20,1649917.9,1
IBM_NEG_0797,B250209_81379A5C0,0,0.0002,NORMAL,1,1,4,48.7,0
IBM_NEG_0798,B27_80BE85D30,0,0.0002,NORMAL,1,1,4,48655.8,0
IBM_NEG_0799,B10057_80409EEA0,0,0.3167,NORMAL,2,5,17,2631805267.04,1
IBM_NEG_0800,B320454_808381910,0,0.0002,NORMAL,1,1,2,14531.6,0
