transaction_id,sender_entity_id,receiver_entity_id,amount,timestamp,transaction_type,channel,sender_state,receiver_state,is_cash_out,is_suspicious,ring_id
T013405,ENT_000562,ENT_000168,18674.83,2026-07-30 12:04:49,IMPS,Mobile Banking,Rajasthan,Tamil Nadu,0,0,NORMAL
T013406,ENT_000079,ENT_000024,4002.12,2026-07-30 12:11:52,CARD,Internet Banking,Rajasthan,Delhi,0,0,NORMAL
T013407,ENT_000458,ENT_000467,3210.91,2026-07-30 12:29:48,UPI,UPI App,Delhi,Madhya Pradesh,0,0,NORMAL
T013408,ENT_000268,ENT_000497,3947.32,2026-07-30 12:38:05,UPI,UPI App,Bihar,Punjab,0,0,NORMAL
T013409,ENT_000209,ENT_000284,635.47,2026-07-30 12:43:29,UPI,UPI App,Maharashtra,Uttar Pradesh,0,0,NORMAL
T013410,ENT_000570,ENT_000090,31711.85,2026-07-30 12:54:36,NEFT,Internet Banking,Maharashtra,Rajasthan,0,0,NORMAL
T013411,ENT_000665,ENT_000101,42183.06,2026-07-30 12:57:52,IMPS,Mobile Banking,Kerala,Uttar Pradesh,0,0,NORMAL
T013412,ENT_000008,ENT_000433,4164.62,2026-07-30 13:02:27,UPI,UPI App,Karnataka,Odisha,0,0,NORMAL
T013413,ENT_000664,ENT_000490,275.39,2026-07-30 13:07:41,IMPS,Mobile Banking,Karnataka,Bihar,0,0,NORMAL
T013414,ENT_000414,ENT_000552,394687.75,2026-07-30 13:12:40,NEFT,Internet Banking,Rajasthan,Rajasthan,0,0,NORMAL
T013415,ENT_000254,ATM_006,3869.96,2026-07-30 13:21:27,CASH_WITHDRAWAL,ATM,Maharashtra,Odisha,1,0,NORMAL
T013416,ENT_000514,ENT_000589,3241.19,2026-07-30 13:38:50,UPI,UPI App,Kerala,Telangana,0,0,NORMAL
T013417,ENT_000186,ENT_000095,4917.55,2026-07-30 14:11:25,UPI,UPI App,Tamil Nadu,West Bengal,0,0,NORMAL
T013418,ENT_000145,ENT_000290,4622.91,2026-07-30 14:22:08,IMPS,Internet Banking,Delhi,Tamil Nadu,0,0,NORMAL
T013419,ENT_000372,ENT_000212,4411.79,2026-07-30 14:24:55,UPI,UPI App,Gujarat,Uttar Pradesh,0,0,NORMAL
T013420,ENT_000319,ENT_000665,2429.98,2026-07-30 14:47:40,UPI,UPI App,Telangana,Kerala,0,0,NORMAL
T013421,ENT_000516,ENT_000320,1238.7,2026-07-30 15:23:30,UPI,UPI App,Bihar,Tamil Nadu,0,0,NORMAL
T013422,ENT_000638,ENT_000671,1266.0,2026-07-30 15:32:22,UPI,UPI App,Delhi,Odisha,0,0,NORMAL
T013423,ENT_000460,ENT_000565,49851.62,2026-07-30 15:43:50,NEFT,Bank Branch,Uttar Pradesh,Telangana,0,0,NORMAL
T013424,ENT_000323,ENT_000308,3811.12,2026-07-30 16:05:40,UPI,UPI App,West Bengal,Bihar,0,0,NORMAL
T013425,ENT_000062,ENT_000424,4426.93,2026-07-30 16:07:10,UPI,UPI App,Maharashtra,Uttar Pradesh,0,0,NORMAL
T013426,ENT_000173,ENT_000026,47312.96,2026-07-30 16:20:13,IMPS,Mobile Banking,Madhya Pradesh,Bihar,0,0,NORMAL
T013427,ENT_000197,ENT_000456,26593.36,2026-07-30 16:57:18,NEFT,Internet Banking,Maharashtra,Maharashtra,0,0,NORMAL
T013428,ENT_000209,ENT_000552,8073.13,2026-07-30 17:36:22,NEFT,Bank Branch,Maharashtra,Rajasthan,0,0,NORMAL
T013429,ENT_000140,ENT_000449,2693.0,2026-07-30 17:49:21,UPI,UPI App,West Bengal,Uttar Pradesh,0,0,NORMAL
T013430,ENT_000278,ENT_000086,414.31,2026-07-30 17:53:17,UPI,UPI App,West Bengal,Rajasthan,0,0,NORMAL
T013431,ENT_000078,ENT_000357,4010.33,2026-07-30 17:54:46,UPI,UPI App,Madhya Pradesh,Bihar,0,0,NORMAL
T013432,ENT_000427,ENT_000400,460769.15,2026-07-30 18:10:18,RTGS,Internet Banking,Tamil Nadu,Uttar Pradesh,0,0,NORMAL
T013433,ENT_000590,ENT_000302,2966.84,2026-07-30 18:26:55,IMPS,Internet Banking,Punjab,Maharashtra,0,0,NORMAL
T013434,ENT_000019,ENT_000621,4554.48,2026-07-30 18:38:55,UPI,UPI App,Delhi,Uttar Pradesh,0,0,NORMAL
T013435,ENT_000442,ENT_000533,2490.2,2026-07-30 18:54:11,UPI,UPI App,Karnataka,Gujarat,0,0,NORMAL
T013436,ENT_000164,ENT_000628,2990.7,2026-07-30 19:13:03,CARD,Internet Banking,Delhi,Telangana,0,0,NORMAL
T013437,ENT_000658,ENT_000235,3456.71,2026-07-30 19:13:04,CARD,POS,Karnataka,Telangana,0,0,NORMAL
T013438,ENT_000044,ENT_000161,3087.04,2026-07-30 19:56:42,UPI,UPI App,Odisha,Karnataka,0,0,NORMAL
T013439,ENT_000090,ENT_000286,2992.67,2026-07-30 20:11:57,UPI,UPI App,Rajasthan,West Bengal,0,0,NORMAL
T013440,ENT_000664,ENT_000490,47274.64,2026-07-30 21:10:42,IMPS,Mobile Banking,Karnataka,Bihar,0,0,NORMAL
T013441,ENT_000546,ENT_000021,4786.87,2026-07-30 21:41:35,UPI,UPI App,Punjab,Telangana,0,0,NORMAL
T013442,ENT_000244,ENT_000201,748.65,2026-07-30 23:54:47,CARD,Internet Banking,Telangana,Maharashtra,0,0,NORMAL
T013443,ENT_000181,ENT_000133,2804.29,2026-07-31 00:50:25,UPI,UPI App,Rajasthan,West Bengal,0,0,NORMAL
T013444,ENT_000434,ENT_000376,2294.03,2026-07-31 01:06:51,UPI,UPI App,Rajasthan,Tamil Nadu,0,0,NORMAL
T013445,ENT_000370,ENT_000325,95919.32,2026-07-31 03:14:51,NEFT,Internet Banking,Telangana,Bihar,0,1,RING_003
T013446,ENT_000370,ENT_000136,88245.02,2026-07-31 03:40:51,NEFT,Internet Banking,Telangana,West Bengal,0,1,RING_003
T013447,ENT_000200,ENT_000503,89579.78,2026-07-31 03:45:58,IMPS,Mobile Banking,Bihar,Rajasthan,0,1,RING_014
T013448,ENT_000527,ENT_000008,32869.73,2026-07-31 03:56:25,UPI,UPI App,Odisha,Karnataka,0,1,RING_007
T013449,ENT_000370,ENT_000397,84463.92,2026-07-31 04:11:51,NEFT,Internet Banking,Telangana,West Bengal,0,1,RING_003
T013450,ENT_000200,ENT_000326,82689.03,2026-07-31 04:25:58,IMPS,Mobile Banking,Bihar,Maharashtra,0,1,RING_014
T013451,ENT_000325,ATM_035,93372.0,2026-07-31 04:29:51,CASH_WITHDRAWAL,ATM,Bihar,Tamil Nadu,1,1,RING_003
T013452,ENT_000370,ENT_000583,95944.62,2026-07-31 04:33:51,NEFT,Internet Banking,Telangana,Punjab,0,1,RING_003
T013453,ENT_000085,ENT_000008,32475.72,2026-07-31 04:39:25,UPI,UPI App,Odisha,Karnataka,0,1,RING_007
T013454,ENT_000136,ATM_035,84548.71,2026-07-31 04:50:51,CASH_WITHDRAWAL,ATM,West Bengal,Tamil Nadu,1,1,RING_003
T013455,ENT_000397,ATM_024,80389.19,2026-07-31 05:05:51,CASH_WITHDRAWAL,ATM,West Bengal,Punjab,1,1,RING_003
T013456,ENT_000099,ENT_000008,35446.2,2026-07-31 05:13:25,IMPS,Mobile Banking,Bihar,Karnataka,0,1,RING_007
T013457,ENT_000583,ATM_024,91435.61,2026-07-31 05:24:51,CASH_WITHDRAWAL,ATM,Punjab,Punjab,1,1,RING_003
T013458,ENT_000172,ENT_000008,33828.59,2026-07-31 05:49:25,UPI,UPI App,Gujarat,Karnataka,0,1,RING_007
T013459,ENT_000503,ENT_000618,85996.59,2026-07-31 05:51:58,UPI,UPI App,Rajasthan,Uttar Pradesh,0,1,RING_014
T013460,ENT_000551,ENT_000008,35429.76,2026-07-31 06:26:25,IMPS,Mobile Banking,West Bengal,Karnataka,0,1,RING_007
T013461,ENT_000326,ENT_000618,79381.47,2026-07-31 06:27:58,UPI,UPI App,Maharashtra,Uttar Pradesh,0,1,RING_014
T013462,ENT_000130,ENT_000554,4484.07,2026-07-31 06:32:18,UPI,UPI App,Punjab,Karnataka,0,0,NORMAL
T013463,ENT_000547,ENT_000008,36555.49,2026-07-31 06:52:25,IMPS,Mobile Banking,Telangana,Karnataka,0,1,RING_007
T013464,ENT_000590,ENT_000013,156725.12,2026-07-31 07:00:45,NEFT,Bank Branch,Punjab,Kerala,0,0,NORMAL
T013465,ENT_000487,ENT_000553,581.83,2026-07-31 07:06:00,UPI,UPI App,Uttar Pradesh,Tamil Nadu,0,0,NORMAL
T013466,ENT_000450,ENT_000506,3354.14,2026-07-31 07:10:33,UPI,UPI App,Odisha,Bihar,0,0,NORMAL
T013467,ENT_000365,ENT_000615,9231.7,2026-07-31 08:15:40,IMPS,Mobile Banking,Punjab,Kerala,0,0,NORMAL
T013468,ENT_000008,ATM_014,202422.54,2026-07-31 08:24:25,CASH_WITHDRAWAL,ATM,Karnataka,Kerala,1,1,RING_007
T013469,ENT_000378,ENT_000595,48406.29,2026-07-31 08:32:04,IMPS,Mobile Banking,Karnataka,Uttar Pradesh,0,0,NORMAL
T013470,ENT_000078,ENT_000293,3770.1,2026-07-31 08:39:24,UPI,UPI App,Madhya Pradesh,Telangana,0,0,NORMAL
T013471,ENT_000285,ATM_021,1291.77,2026-07-31 08:45:18,CASH_WITHDRAWAL,ATM,Bihar,Punjab,1,0,NORMAL
T013472,ENT_000618,ENT_000620,158487.31,2026-07-31 09:02:58,NEFT,Internet Banking,Uttar Pradesh,Rajasthan,0,1,RING_014
T013473,ENT_000210,ENT_000240,17872.46,2026-07-31 09:03:32,IMPS,Mobile Banking,Maharashtra,Kerala,0,0,NORMAL
T013474,ENT_000282,ENT_000205,754.29,2026-07-31 09:21:19,UPI,UPI App,Rajasthan,Gujarat,0,0,NORMAL
T013475,ENT_000139,ENT_000645,232140.91,2026-07-31 09:32:44,NEFT,Internet Banking,Bihar,Telangana,0,0,NORMAL
T013476,ENT_000620,ATM_026,153732.69,2026-07-31 09:45:58,CASH_WITHDRAWAL,ATM,Rajasthan,Uttar Pradesh,1,1,RING_014
T013477,ENT_000228,ENT_000630,742.32,2026-07-31 09:49:51,UPI,UPI App,Kerala,Karnataka,0,0,NORMAL
T013478,ENT_000648,ENT_000468,24887.91,2026-07-31 10:05:58,IMPS,Mobile Banking,Telangana,Tamil Nadu,0,0,NORMAL
T013479,ENT_000306,ENT_000583,412.46,2026-07-31 10:28:36,CARD,POS,Tamil Nadu,Punjab,0,0,NORMAL
T013480,ENT_000663,ENT_000398,429596.62,2026-07-31 11:21:39,NEFT,Bank Branch,Uttar Pradesh,Maharashtra,0,0,NORMAL
T013481,ENT_000640,ENT_000270,21189.96,2026-07-31 11:59:16,IMPS,Internet Banking,Rajasthan,Maharashtra,0,0,NORMAL
T013482,ENT_000245,ENT_000291,30490.74,2026-07-31 12:36:13,NEFT,Internet Banking,Karnataka,Maharashtra,0,0,NORMAL
T013483,ENT_000563,ENT_000577,3974.52,2026-07-31 12:48:45,UPI,UPI App,Rajasthan,Kerala,0,0,NORMAL
T013484,ENT_000236,ENT_000267,1722.02,2026-07-31 13:09:17,UPI,UPI App,Punjab,Odisha,0,0,NORMAL
T013485,ENT_000245,ENT_000530,4626.9,2026-07-31 13:12:58,UPI,UPI App,Karnataka,Gujarat,0,0,NORMAL
T013486,ENT_000346,ENT_000037,24781.14,2026-07-31 13:43:26,NEFT,Internet Banking,Tamil Nadu,Maharashtra,0,0,NORMAL
T013487,ENT_000545,ENT_000123,1733.37,2026-07-31 14:23:03,CARD,Internet Banking,Maharashtra,Madhya Pradesh,0,0,NORMAL
T013488,ENT_000677,ENT_000492,4411.47,2026-07-31 14:36:41,UPI,UPI App,Uttar Pradesh,Gujarat,0,0,NORMAL
T013489,ENT_000627,ENT_000358,3125.93,2026-07-31 14:39:23,UPI,UPI App,Rajasthan,Madhya Pradesh,0,0,NORMAL
T013490,ENT_000397,ENT_000419,2233.83,2026-07-31 14:51:19,UPI,UPI App,West Bengal,Odisha,0,0,NORMAL
T013491,ENT_000465,ENT_000064,29143.39,2026-07-31 17:38:00,NEFT,Internet Banking,Odisha,Odisha,0,0,NORMAL
T013492,ENT_000106,ENT_000256,869.76,2026-07-31 18:23:23,UPI,UPI App,Uttar Pradesh,Gujarat,0,0,NORMAL
T013493,ENT_000069,ENT_000075,41133.17,2026-07-31 18:46:37,NEFT,Bank Branch,Kerala,Delhi,0,0,NORMAL
T013494,ENT_000101,ENT_000176,6273.66,2026-07-31 18:56:21,NEFT,Internet Banking,Uttar Pradesh,Gujarat,0,0,NORMAL
T013495,ENT_000081,ENT_000669,40231.21,2026-07-31 19:20:43,NEFT,Internet Banking,Tamil Nadu,Maharashtra,0,0,NORMAL
T013496,ENT_000458,ENT_000469,14215.04,2026-07-31 19:31:06,NEFT,Internet Banking,Delhi,West Bengal,0,0,NORMAL
T013497,ENT_000533,ENT_000069,3243.41,2026-07-31 20:12:18,UPI,UPI App,Gujarat,Kerala,0,0,NORMAL
T013498,ENT_000411,ENT_000575,3422.36,2026-07-31 20:29:00,UPI,UPI App,Maharashtra,Punjab,0,0,NORMAL
T013499,ENT_000164,ENT_000395,303.49,2026-07-31 21:25:07,UPI,UPI App,Delhi,Telangana,0,0,NORMAL
T013500,ENT_000611,ENT_000147,3651.03,2026-07-31 21:39:46,UPI,UPI App,Rajasthan,Bihar,0,0,NORMAL
T013501,ENT_000398,ENT_000637,123031.46,2026-07-31 21:46:01,NEFT,Internet Banking,Maharashtra,Bihar,0,0,NORMAL
T013502,ENT_000057,ENT_000425,16347.04,2026-07-31 21:48:40,IMPS,Mobile Banking,Karnataka,Maharashtra,0,0,NORMAL
T013503,ENT_000266,ENT_000387,3538.9,2026-07-31 21:51:05,UPI,UPI App,Uttar Pradesh,Gujarat,0,0,NORMAL
T013504,ENT_000664,ENT_000635,48184.23,2026-07-31 22:02:01,NEFT,Bank Branch,Karnataka,Telangana,0,0,NORMAL
T013505,ENT_000649,ENT_000676,1696.91,2026-08-01 00:33:26,UPI,UPI App,Gujarat,Madhya Pradesh,0,0,NORMAL
T013506,ENT_000529,ATM_027,45088.26,2026-08-01 04:15:27,CASH_WITHDRAWAL,ATM,Uttar Pradesh,Telangana,1,0,NORMAL
T013507,ENT_000001,ENT_000156,2732.75,2026-08-01 05:15:09,UPI,UPI App,Bihar,Madhya Pradesh,0,0,NORMAL
T013508,ENT_000624,ENT_000073,4139.51,2026-08-01 05:17:36,CARD,POS,Kerala,Maharashtra,0,0,NORMAL
T013509,ENT_000682,ATM_043,3670.91,2026-08-01 06:01:07,CASH_WITHDRAWAL,ATM,Kerala,Tamil Nadu,1,0,NORMAL
T013510,ENT_000484,ENT_000519,31531.4,2026-08-01 06:35:31,NEFT,Internet Banking,Maharashtra,Telangana,0,0,NORMAL
T013511,ENT_000492,ENT_000537,4917.79,2026-08-01 06:42:32,UPI,UPI App,Gujarat,Gujarat,0,0,NORMAL
T013512,ENT_000181,ENT_000279,4838.41,2026-08-01 07:18:21,UPI,UPI App,Rajasthan,Odisha,0,0,NORMAL
T013513,ENT_000524,ENT_000050,17391.56,2026-08-01 07:28:50,NEFT,Bank Branch,Kerala,Uttar Pradesh,0,0,NORMAL
T013514,ENT_000114,ENT_000055,2464.86,2026-08-01 07:43:18,IMPS,Internet Banking,Madhya Pradesh,Kerala,0,0,NORMAL
T013515,ENT_000696,ENT_000462,4422.07,2026-08-01 07:44:37,UPI,UPI App,Odisha,West Bengal,0,0,NORMAL
T013516,ENT_000091,ENT_000512,3942.28,2026-08-01 07:59:36,IMPS,Internet Banking,West Bengal,Bihar,0,0,NORMAL
T013517,ENT_000008,ENT_000596,2128.14,2026-08-01 08:35:56,UPI,UPI App,Karnataka,Maharashtra,0,0,NORMAL
T013518,ENT_000293,ENT_000078,49142.26,2026-08-01 09:24:11,NEFT,Bank Branch,Telangana,Madhya Pradesh,0,0,NORMAL
T013519,ENT_000333,ENT_000409,1251.56,2026-08-01 09:29:41,UPI,UPI App,Bihar,Telangana,0,0,NORMAL
T013520,ENT_000271,ENT_000635,328048.92,2026-08-01 10:23:02,NEFT,Bank Branch,Uttar Pradesh,Telangana,0,0,NORMAL
T013521,ENT_000563,ENT_000163,293567.66,2026-08-01 10:35:42,RTGS,Internet Banking,Rajasthan,Delhi,0,0,NORMAL
T013522,ENT_000094,ENT_000017,466647.43,2026-08-01 10:58:23,NEFT,Internet Banking,Punjab,Odisha,0,0,NORMAL
T013523,ENT_000183,ENT_000057,170.71,2026-08-01 11:50:11,IMPS,Internet Banking,Karnataka,Karnataka,0,0,NORMAL
T013524,ENT_000451,ENT_000442,1153.27,2026-08-01 11:59:08,IMPS,Mobile Banking,Odisha,Karnataka,0,0,NORMAL
T013525,ENT_000186,ENT_000583,14113.61,2026-08-01 12:12:56,IMPS,Internet Banking,Tamil Nadu,Punjab,0,0,NORMAL
T013526,ENT_000277,ENT_000450,426.11,2026-08-01 12:40:26,UPI,UPI App,Punjab,Odisha,0,0,NORMAL
T013527,ENT_000049,ENT_000170,1690.26,2026-08-01 12:41:22,UPI,UPI App,Kerala,Punjab,0,0,NORMAL
T013528,ENT_000691,ATM_050,354.72,2026-08-01 13:11:40,CASH_WITHDRAWAL,ATM,Odisha,Bihar,1,0,NORMAL
T013529,ENT_000470,ENT_000193,3074.81,2026-08-01 13:13:41,IMPS,Mobile Banking,Telangana,Odisha,0,0,NORMAL
T013530,ENT_000173,ENT_000307,2409.43,2026-08-01 14:08:41,UPI,UPI App,Madhya Pradesh,Punjab,0,0,NORMAL
T013531,ENT_000172,ENT_000451,3401.63,2026-08-01 14:50:21,UPI,UPI App,Gujarat,Odisha,0,0,NORMAL
T013532,ENT_000567,ENT_000534,2776.33,2026-08-01 15:43:31,IMPS,Mobile Banking,Bihar,Tamil Nadu,0,0,NORMAL
T013533,ENT_000231,ENT_000086,3527.0,2026-08-01 15:46:28,UPI,UPI App,Punjab,Rajasthan,0,0,NORMAL
T013534,ENT_000104,ENT_000014,465.69,2026-08-01 15:59:56,UPI,UPI App,Punjab,Maharashtra,0,0,NORMAL
T013535,ENT_000506,ENT_000630,448.97,2026-08-01 16:06:29,UPI,UPI App,Bihar,Karnataka,0,0,NORMAL
T013536,ENT_000527,ENT_000657,4671.44,2026-08-01 17:36:32,UPI,UPI App,Odisha,Delhi,0,0,NORMAL
T013537,ENT_000252,ENT_000617,587.26,2026-08-01 17:51:12,UPI,UPI App,Rajasthan,Gujarat,0,0,NORMAL
T013538,ENT_000486,ENT_000533,18185.74,2026-08-01 17:56:38,IMPS,Mobile Banking,Uttar Pradesh,Gujarat,0,0,NORMAL
T013539,ENT_000068,ENT_000033,30270.2,2026-08-01 18:19:33,NEFT,Bank Branch,Punjab,Rajasthan,0,0,NORMAL
T013540,ENT_000255,ENT_000227,3353.8,2026-08-01 18:44:24,UPI,UPI App,Maharashtra,Karnataka,0,0,NORMAL
T013541,ENT_000307,ENT_000174,4670.34,2026-08-01 19:44:36,UPI,UPI App,Punjab,Gujarat,0,0,NORMAL
T013542,ENT_000496,ENT_000571,3447.14,2026-08-01 19:45:39,CARD,Internet Banking,Kerala,Odisha,0,0,NORMAL
T013543,ENT_000681,ENT_000383,3044.41,2026-08-01 19:52:34,UPI,UPI App,Uttar Pradesh,Punjab,0,0,NORMAL
T013544,ENT_000265,ENT_000526,4193.26,2026-08-01 19:52:47,IMPS,Mobile Banking,Madhya Pradesh,Kerala,0,0,NORMAL
T013545,ENT_000571,ENT_000314,1363.67,2026-08-01 20:22:36,UPI,UPI App,Odisha,Kerala,0,0,NORMAL
T013546,ENT_000552,ENT_000409,110751.81,2026-08-01 20:25:26,NEFT,Internet Banking,Rajasthan,Telangana,0,0,NORMAL
T013547,ENT_000458,ENT_000651,19872.24,2026-08-01 21:24:12,IMPS,Internet Banking,Delhi,Tamil Nadu,0,0,NORMAL
T013548,ENT_000037,ENT_000281,4528.5,2026-08-01 22:01:49,UPI,UPI App,Maharashtra,Odisha,0,0,NORMAL
T013549,ENT_000228,ENT_000544,3427.03,2026-08-01 23:48:37,UPI,UPI App,Kerala,Rajasthan,0,0,NORMAL
T013550,ENT_000415,ENT_000425,4604.48,2026-08-02 01:45:17,UPI,UPI App,Odisha,Maharashtra,0,0,NORMAL
T013551,ENT_000133,ENT_000692,1894.17,2026-08-02 05:22:45,UPI,UPI App,West Bengal,Delhi,0,0,NORMAL
T013552,ENT_000345,ENT_000304,44236.08,2026-08-02 05:42:27,IMPS,Internet Banking,Maharashtra,Bihar,0,0,NORMAL
T013553,ENT_000016,ENT_000517,2086.41,2026-08-02 06:29:06,UPI,UPI App,Punjab,Bihar,0,0,NORMAL
T013554,ENT_000338,ENT_000356,4414.28,2026-08-02 07:00:20,UPI,UPI App,Karnataka,Odisha,0,0,NORMAL
T013555,ENT_000006,ENT_000137,3253.85,2026-08-02 08:12:41,UPI,UPI App,Rajasthan,Karnataka,0,0,NORMAL
T013556,ENT_000393,ENT_000389,30781.55,2026-08-02 09:49:08,NEFT,Internet Banking,Karnataka,Bihar,0,0,NORMAL
T013557,ENT_000317,ENT_000108,2595.84,2026-08-02 10:14:14,IMPS,Mobile Banking,Uttar Pradesh,Karnataka,0,0,NORMAL
T013558,ENT_000553,ENT_000563,1406.21,2026-08-02 10:14:48,UPI,UPI App,Tamil Nadu,Rajasthan,0,0,NORMAL
T013559,ENT_000274,ENT_000502,482669.96,2026-08-02 10:21:46,RTGS,Bank Branch,Karnataka,Odisha,0,0,NORMAL
T013560,ENT_000095,ENT_000507,30318.78,2026-08-02 10:49:09,NEFT,Internet Banking,West Bengal,Maharashtra,0,0,NORMAL
T013561,ENT_000418,ENT_000220,3732.97,2026-08-02 10:49:20,UPI,UPI App,Tamil Nadu,Kerala,0,0,NORMAL
T013562,ENT_000522,ENT_000025,1467.74,2026-08-02 11:10:17,UPI,UPI App,Kerala,Punjab,0,0,NORMAL
T013563,ENT_000586,ENT_000405,3131.54,2026-08-02 11:28:44,UPI,UPI App,Karnataka,Kerala,0,0,NORMAL
T013564,ENT_000670,ENT_000282,48956.57,2026-08-02 11:58:00,IMPS,Mobile Banking,Rajasthan,Rajasthan,0,0,NORMAL
T013565,ENT_000095,ENT_000119,37903.97,2026-08-02 12:05:03,NEFT,Internet Banking,West Bengal,Punjab,0,0,NORMAL
T013566,ENT_000092,ENT_000433,33896.59,2026-08-02 12:27:59,IMPS,Internet Banking,Maharashtra,Odisha,0,0,NORMAL
T013567,ENT_000116,ATM_011,30496.16,2026-08-02 13:25:58,CASH_WITHDRAWAL,ATM,Kerala,West Bengal,1,0,NORMAL
T013568,ENT_000247,ENT_000594,4180.15,2026-08-02 13:33:34,IMPS,Internet Banking,Kerala,Maharashtra,0,0,NORMAL
T013569,ENT_000531,ENT_000280,1624.39,2026-08-02 13:52:54,UPI,UPI App,Kerala,Gujarat,0,0,NORMAL
T013570,ENT_000161,ENT_000521,922.96,2026-08-02 13:54:35,UPI,UPI App,Karnataka,Karnataka,0,0,NORMAL
T013571,ENT_000627,ATM_041,5910.53,2026-08-02 13:56:00,CASH_WITHDRAWAL,ATM,Rajasthan,Bihar,1,0,NORMAL
T013572,ENT_000002,ENT_000310,37599.58,2026-08-02 13:59:11,IMPS,Mobile Banking,Delhi,Tamil Nadu,0,0,NORMAL
T013573,ENT_000202,ENT_000436,4441.35,2026-08-02 14:03:50,UPI,UPI App,Delhi,Telangana,0,0,NORMAL
T013574,ENT_000031,ENT_000042,3296.28,2026-08-02 14:12:23,UPI,UPI App,Punjab,Karnataka,0,0,NORMAL
T013575,ENT_000618,ENT_000024,3764.17,2026-08-02 14:25:46,UPI,UPI App,Uttar Pradesh,Delhi,0,0,NORMAL
T013576,ENT_000164,ENT_000283,33102.71,2026-08-02 14:32:00,IMPS,Mobile Banking,Delhi,West Bengal,0,0,NORMAL
T013577,ENT_000410,ENT_000439,664.75,2026-08-02 14:47:01,UPI,UPI App,Telangana,Uttar Pradesh,0,0,NORMAL
T013578,ENT_000107,ENT_000170,3508.6,2026-08-02 14:55:52,UPI,UPI App,Rajasthan,Punjab,0,0,NORMAL
T013579,ENT_000536,ENT_000599,4633.31,2026-08-02 15:34:47,UPI,UPI App,Maharashtra,Telangana,0,0,NORMAL
T013580,ENT_000030,ENT_000097,4582.86,2026-08-02 16:11:21,UPI,UPI App,Telangana,Karnataka,0,0,NORMAL
T013581,ENT_000373,ENT_000182,2145.87,2026-08-02 16:22:39,UPI,UPI App,Madhya Pradesh,Gujarat,0,0,NORMAL
T013582,ENT_000541,ENT_000231,4414.64,2026-08-02 16:56:28,UPI,UPI App,Madhya Pradesh,Punjab,0,0,NORMAL
T013583,ENT_000139,ENT_000100,3737.54,2026-08-02 17:07:01,UPI,UPI App,Bihar,Kerala,0,0,NORMAL
T013584,ENT_000489,ENT_000360,3111.09,2026-08-02 17:33:08,CARD,POS,Maharashtra,Madhya Pradesh,0,0,NORMAL
T013585,ENT_000506,ENT_000495,3983.77,2026-08-02 18:13:56,UPI,UPI App,Bihar,Tamil Nadu,0,0,NORMAL
T013586,ENT_000443,ATM_007,2779.44,2026-08-02 18:26:03,CASH_WITHDRAWAL,ATM,Madhya Pradesh,Bihar,1,0,NORMAL
T013587,ENT_000281,ENT_000216,39389.91,2026-08-02 18:35:53,IMPS,Mobile Banking,Odisha,Tamil Nadu,0,0,NORMAL
T013588,ENT_000513,ENT_000014,331757.28,2026-08-02 18:59:29,NEFT,Internet Banking,Maharashtra,Maharashtra,0,1,RING_025
T013589,ENT_000311,ENT_000232,9718.17,2026-08-02 19:31:38,NEFT,Bank Branch,Delhi,Uttar Pradesh,0,0,NORMAL
T013590,ENT_000280,ENT_000509,612.0,2026-08-02 19:34:51,IMPS,Mobile Banking,Gujarat,Punjab,0,0,NORMAL
T013591,ENT_000081,ENT_000494,582.29,2026-08-02 19:41:45,UPI,UPI App,Tamil Nadu,Madhya Pradesh,0,0,NORMAL
T013592,ENT_000123,ENT_000097,5796.14,2026-08-02 20:01:37,IMPS,Mobile Banking,Madhya Pradesh,Karnataka,0,0,NORMAL
T013593,ENT_000014,ENT_000243,320758.66,2026-08-02 20:03:29,IMPS,Mobile Banking,Maharashtra,Telangana,0,1,RING_025
T013594,ENT_000084,ENT_000539,308389.27,2026-08-02 20:21:37,NEFT,Internet Banking,Kerala,Maharashtra,0,1,RING_001
T013595,ENT_000243,ENT_000054,310278.03,2026-08-02 20:38:29,UPI,UPI App,Telangana,Odisha,0,1,RING_025
T013596,ENT_000539,ENT_000458,295350.51,2026-08-02 20:57:37,IMPS,Mobile Banking,Maharashtra,Delhi,0,1,RING_001
T013597,ENT_000613,ENT_000111,23145.39,2026-08-02 21:16:30,IMPS,Mobile Banking,Odisha,Karnataka,0,0,NORMAL
T013598,ENT_000569,ENT_000638,34962.99,2026-08-02 21:48:10,NEFT,Internet Banking,Telangana,Delhi,0,0,NORMAL
T013599,ENT_000458,ENT_000541,286268.73,2026-08-02 21:58:37,IMPS,Mobile Banking,Delhi,Madhya Pradesh,0,1,RING_001
T013600,ENT_000054,ENT_000695,295561.58,2026-08-02 21:59:29,NEFT,Internet Banking,Odisha,Rajasthan,0,1,RING_025
T013601,ENT_000695,ENT_000351,279308.07,2026-08-02 22:21:29,IMPS,Mobile Banking,Rajasthan,Gujarat,0,1,RING_025
T013602,ENT_000541,ENT_000371,273400.09,2026-08-02 22:42:37,IMPS,Mobile Banking,Madhya Pradesh,Madhya Pradesh,0,1,RING_001
T013603,ENT_000273,ENT_000555,4025.77,2026-08-02 22:52:47,IMPS,Internet Banking,Gujarat,Bihar,0,0,NORMAL
T013604,ENT_000600,ENT_000507,4624.87,2026-08-02 22:55:27,IMPS,Internet Banking,Uttar Pradesh,Maharashtra,0,0,NORMAL
