complaint_id,embedding_001,embedding_002,embedding_003,embedding_004,embedding_005,embedding_006,embedding_007,embedding_008,embedding_009,embedding_010,embedding_011,embedding_012,embedding_013,embedding_014,embedding_015,embedding_016,embedding_017,embedding_018,embedding_019,embedding_020,embedding_021,embedding_022,embedding_023,embedding_024,embedding_025,embedding_026,embedding_027,embedding_028,embedding_029,embedding_030,embedding_031,embedding_032,embedding_033,embedding_034,embedding_035,embedding_036,embedding_037,embedding_038,embedding_039,embedding_040,embedding_041,embedding_042,embedding_043,embedding_044,embedding_045,embedding_046,embedding_047,embedding_048,embedding_049,embedding_050,embedding_051,embedding_052,embedding_053,embedding_054,embedding_055,embedding_056,embedding_057,embedding_058,embedding_059,embedding_060,embedding_061,embedding_062,embedding_063,embedding_064
C000806,0.74550515,0.0,0.0,0.0,2.4904547,0.0,0.17182887,2.6996484,0.0,0.37005058,0.0,0.0,3.1543527,2.4808168,3.3073995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8814107,0.0,0.0,2.566329,2.6582396,2.9036553,0.0057647005,2.576556,0.0,0.0,0.0,2.6220841,0.5506752,0.70422125,2.117399,2.4040956,0.0,0.0,1.4394102,0.0,2.2187576,2.2887962,0.0,3.1092117,0.0,0.16618675,3.9526124,3.0533063,0.0,1.7275084,0.0,0.0,0.15179497,2.9327679,2.3110068,0.0,0.0,1.899123,0.0,2.059856,0.0,0.0
C000807,0.07570989,0.0,0.0,0.4780326,2.6907272,0.0,1.0380934,1.8599144,0.0,0.0144914435,0.0,0.14131542,2.617097,2.6972468,2.8389447,0.0,0.0,0.14267607,0.0,0.0,0.0,0.0,1.4223393,0.0,0.06557787,2.7168617,2.4301941,2.567241,0.0050579906,2.4032269,0.194439,0.0,0.0,2.981147,1.4438348,1.7048883,2.3576615,2.4555423,0.0,0.6640218,1.7540365,0.0,1.8005753,1.824,0.17405707,3.3311932,0.0,0.06953946,3.0149167,2.6255803,0.14319885,1.9561262,0.0,0.51119417,0.009245659,2.3851216,2.1025722,0.62849146,0.3695155,2.528678,0.0,1.3814281,0.0,0.0
C000808,0.83856124,0.0,0.0,0.0,2.408927,0.0,0.46984002,2.8647552,0.0,0.3704064,0.0,0.0,3.4334235,2.799214,3.4724145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.991411,0.0,0.0,2.6262555,2.7500503,3.2409885,0.0,2.898572,0.0,0.0,0.0,2.9567432,0.4247026,0.7442014,2.1553388,2.3914328,0.0,0.0,1.604305,0.0,2.1133664,2.7081897,0.0,3.078786,0.0,0.11516996,4.1465816,3.1004596,0.0,1.8436484,0.0,0.0,0.105462104,2.9886374,2.460117,0.0,0.0,2.209946,0.0,2.2278347,0.0,0.0
C000809,0.06968532,0.0,1.5829351,2.0594282,2.3307767,0.5492712,2.736496,0.54637396,2.3387377,0.011855994,1.1509268,2.4915695,1.6629113,1.343441,1.6207473,0.0,2.2330139,1.5879891,2.316782,0.0,0.0,0.006763391,0.59305143,0.0,1.7270545,1.2182369,0.8515754,1.1940418,0.002251753,1.6944416,2.0041175,0.005787745,1.7151301,1.212496,2.9847486,2.6574152,2.838432,2.2570584,0.0,2.4421523,2.9108913,0.0,0.5998696,0.7798737,2.2190838,2.4280715,1.3449833,0.008212873,1.4817536,0.8278709,2.1229951,2.7849693,1.532481,2.1420987,0.009627261,2.572741,1.0165046,2.571403,2.4076927,2.9147892,0.0,0.40166825,0.028771726,1.6528116
C000810,0.07273688,0.0,0.0,0.9012034,2.319922,0.0,1.4736521,1.080087,0.36496812,0.0,0.033532515,0.6766476,2.2818947,2.3519094,2.581718,0.0,0.23144683,0.41535366,0.31925225,0.0,0.0,0.0,0.94042504,0.0,0.12749007,2.2050505,1.4737549,1.8058428,0.0,1.9835293,0.16019711,0.0,0.079619884,2.4656405,1.9007492,1.7613641,2.2900367,2.1819136,0.0,1.203828,1.8736448,0.0,1.3138801,1.600766,0.6311974,2.804139,0.0,0.062015437,2.3540356,1.9166178,0.30816764,2.2026193,0.0,1.0587394,0.013548798,2.445594,1.5416073,0.85619795,1.1052533,2.3273335,0.0,0.6767292,0.0005644746,0.008066041
C000811,0.0,0.0,0.37964806,1.4171618,2.3637168,0.16081838,1.3734463,0.9244841,0.6669524,0.04074775,0.21285565,0.9702551,2.1857462,1.6777147,2.0590684,0.0,0.68164444,0.37798592,0.6234374,0.0,0.0,0.0,0.6037045,0.0,0.24489051,1.8361287,1.4805547,1.6024944,0.14657138,1.9450454,0.36896098,0.0,0.22543697,1.9674593,1.8873597,1.8606997,2.32024,2.112808,0.0,1.1744276,1.9813447,0.0,1.1830424,1.2655636,1.283157,2.3457596,0.29492474,0.0064540193,2.0648637,1.4142617,0.7138247,2.0945058,0.22964935,1.3821393,0.0,2.357657,1.3523716,1.462214,1.117936,2.4632738,0.0,0.7061028,0.0,0.36453152
C000812,0.22771278,0.0,0.0,0.16475494,2.8271155,0.0,0.82500046,2.2942336,0.0,0.16533369,0.0,0.0,2.9471388,3.031613,3.3522315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8001828,0.0,0.0,3.0017476,2.8144054,2.7750053,0.002251789,2.6599164,0.0,0.0,0.0,3.245298,1.046526,1.3703518,2.4072888,2.6316376,0.0,0.29874098,1.7374955,0.0,2.0372152,2.2022266,0.0002287887,3.4841065,0.0,0.08925581,3.6908207,2.8586822,0.0,1.9659147,0.0,0.41910452,0.09651357,2.818874,2.3811574,0.14601663,0.0,2.3964963,0.0,1.7178102,0.0,0.0
C000813,0.7126652,0.0,0.0,0.0,2.5187683,0.0,0.088536754,2.649239,0.0,0.36728364,0.0,0.0,3.0784836,2.3946187,3.263307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8477446,0.0,0.0,2.5528007,2.633907,2.8096771,0.020215929,2.4887114,0.0,0.0,0.0,2.5265925,0.5902107,0.70297605,2.109201,2.4144514,0.0,0.0,1.3987026,0.0,2.2452548,2.1779268,0.0,3.1184452,0.0,0.1744434,3.9021385,3.034002,0.0,1.6975703,0.0,0.0,0.16451249,2.9182875,2.2713637,0.0,0.0,1.8123775,0.0,2.012171,0.0,0.0
C000814,0.7126652,0.0,0.0,0.0,2.5187683,0.0,0.088536754,2.649239,0.0,0.36728364,0.0,0.0,3.0784836,2.3946187,3.263307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8477446,0.0,0.0,2.5528007,2.633907,2.8096771,0.020215929,2.4887114,0.0,0.0,0.0,2.5265925,0.5902107,0.70297605,2.109201,2.4144514,0.0,0.0,1.3987026,0.0,2.2452548,2.1779268,0.0,3.1184452,0.0,0.1744434,3.9021385,3.034002,0.0,1.6975703,0.0,0.0,0.16451249,2.9182875,2.2713637,0.0,0.0,1.8123775,0.0,2.012171,0.0,0.0
C000815,0.056658477,0.0,0.5179154,1.3043964,2.4799128,0.122831196,1.4643089,1.4532746,0.7574804,0.061601333,0.30686158,0.945819,2.7763252,1.9590585,2.4534712,0.0,0.7164679,0.2982245,0.70928913,0.0,0.0,0.0,0.96957904,0.0,0.15753233,2.1372817,2.001472,2.1074839,0.30320895,2.268555,0.6448176,0.0,0.31055182,2.452012,1.758667,2.043731,2.5615137,2.2325792,0.0,1.0732898,2.2081764,0.0,1.4820251,1.7827867,1.3169346,2.612669,0.3739077,0.027510844,2.5886421,1.8668858,0.83086497,2.136599,0.2774048,1.6008906,0.0,2.668168,1.6868019,1.6256794,1.0415832,2.9456115,0.0,1.3240732,0.0,0.30188844
C000816,0.85187376,0.0,0.0,0.0,2.3951418,0.0,0.51540446,2.8897712,0.0,0.3729614,0.0,0.0,3.4748118,2.846291,3.5000918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0063384,0.0,0.0,2.6370356,2.7659357,3.2906575,0.0,2.9446623,0.0,0.0,0.0,3.0051339,0.40795586,0.75328666,2.1623416,2.3893707,0.0,0.0,1.627619,0.0,2.1012146,2.770747,0.0,3.074599,0.0,0.10715943,4.174026,3.107446,0.0,1.8593423,0.0,0.0,0.099665426,2.9958189,2.481642,0.0,0.0,2.2577531,0.0,2.25651,0.0,0.0
C000817,0.24847919,0.0,0.0,0.42183626,2.1750934,0.0,0.8356224,1.6919626,0.10217708,0.06308144,0.0,0.10864503,2.33933,2.3013804,2.4878092,0.0,0.0,0.0,0.06855161,0.0,0.0,0.0,1.3156816,0.0,0.0,2.1737106,1.8342599,2.0998719,0.0,2.189973,0.0,0.0,0.0,2.409407,1.0434438,1.1681522,1.9719248,2.132443,0.0,0.3972983,1.4795355,0.0,1.5116066,1.8756269,0.25006074,2.6640527,0.0,0.054819573,2.7730188,2.0006063,0.0,1.7716355,0.0,0.25289157,0.043608535,2.2680683,1.7526908,0.32318565,0.24657254,1.978303,0.0,1.2739563,0.0,0.04358964
C000818,0.8775309,0.0,0.0,0.0,2.3738053,0.0,0.60569036,2.941982,0.0,0.3794122,0.0,0.0,3.555804,2.9412303,3.5608556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.039908,0.0,0.0,2.656227,2.8000495,3.3914165,0.0,3.0378509,0.0,0.0,0.0,3.1064951,0.38005775,0.7756757,2.1822622,2.3856287,0.0,0.0,1.674586,0.0,2.080163,2.8934863,0.0,3.0689096,0.0,0.0933929,4.2264853,3.122848,0.0,1.890082,0.0,0.0,0.08771529,3.013198,2.5262172,0.0,0.0,2.3522701,0.0,2.3106277,0.0,0.0
C000819,0.0012809668,0.0,3.6605506,3.9974556,2.951862,1.3782146,4.341277,0.34107548,4.4020514,0.0,2.8877804,4.7770596,1.2971148,0.87761015,0.9590763,0.0,4.37814,2.918894,4.983006,0.0,0.0,0.0,0.22255124,0.0,3.510867,0.63062596,0.31889406,0.5000442,0.052586187,0.91089404,3.6781662,0.02929954,4.0633883,0.53545207,4.7933774,4.115988,4.2476234,2.48596,0.005776192,4.3295627,4.6078143,0.0,0.23249002,0.6053573,4.380842,2.1999438,3.1042533,0.0004249872,0.8396011,0.38790274,4.0915637,4.0334888,3.7154665,3.9793284,0.0,3.1255858,0.36034667,5.275613,4.0202637,4.5443053,0.0,0.3013195,0.014610369,3.9132767
C000820,0.08698947,0.0,0.0,0.49064088,2.5707521,0.0,0.8424058,1.7715926,0.0,0.056056786,0.0,0.055798758,2.5082948,2.6119642,2.7630386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4466144,0.0,0.0,2.647583,2.2310662,2.2249477,0.0,2.219226,0.0,0.0,0.0,2.8968627,1.3207742,1.3842143,2.2012322,2.4029107,0.0,0.543817,1.5600419,0.0,1.8943826,1.8240277,0.15059517,3.1850777,0.0,0.039195437,2.9837818,2.4002182,0.0,1.943737,0.0,0.27145943,0.014558149,2.4206893,2.0078866,0.40212247,0.31509402,2.3076456,0.0,1.3242522,0.0,0.0
C000821,0.09642029,0.0,1.4993627,2.1851509,2.881513,0.47854948,2.352819,1.0769587,2.0971515,0.040668026,1.096044,2.1728504,2.5880332,2.2888875,2.5083585,0.0,1.9363276,0.94970495,2.21073,0.026489383,0.0,0.0,1.2296822,0.0,1.1217061,2.173468,1.8372562,2.1466427,0.046707205,2.4122193,1.6684475,0.0,1.5269773,2.6068523,2.5880427,2.4867554,3.1008248,2.6194081,0.012559253,1.962401,2.9600632,0.0,1.1840521,1.4899797,2.0556114,3.1274667,1.3087903,0.03175264,2.277772,1.5814973,1.6904052,2.7541723,1.3149046,2.2943244,0.038975902,3.0113697,1.6738421,2.4485335,1.859284,3.7124069,0.0,0.9076883,0.0,1.3777883
C000822,0.11757254,0.0,0.0,0.616499,2.551072,0.0,1.2734022,1.8728217,0.0,0.14599197,0.0,0.29257676,2.772398,2.6319935,3.017207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.651342,0.0,0.0,2.763265,2.090688,2.2115648,0.0937581,2.374259,0.0,0.0,0.0,3.0390217,1.2829056,1.4399648,2.2940514,2.52718,0.0,0.55366534,1.69075,0.0,1.659668,2.2378893,0.1070246,3.325594,0.0,0.030242287,3.398517,2.4971595,0.0,2.0568016,0.0,0.4764649,0.06692707,2.5968244,2.0789268,0.40788808,0.62132776,2.426823,0.0,1.4889641,0.0,0.0
C000823,0.7853573,0.0,0.0,0.0,2.4570394,0.0,0.29754865,2.769497,0.0,0.3685644,0.0,0.0,3.2729146,2.6162298,3.3754907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9291388,0.0,0.0,2.5904987,2.6957889,3.0472693,0.0,2.7145214,0.0,0.0,0.0,2.7652018,0.4959538,0.7191893,2.1327097,2.3988426,0.0,0.0,1.5102464,0.0,2.1717184,2.4667418,0.0,3.0961123,0.0,0.1448403,4.035877,3.073374,0.0,1.777867,0.0,0.0,0.13138638,2.9572942,2.374789,0.0,0.0,2.0300555,0.0,2.1286874,0.0,0.0
C000824,0.05638807,0.0,0.43428636,1.3134861,2.13197,0.1615184,1.3043648,0.8176861,0.67645264,0.004395392,0.17361112,1.0775766,1.7044646,1.6371629,1.7639987,0.0,0.644435,0.38160866,0.78149915,0.0,0.0,0.0,0.7414176,0.0,0.37464365,1.5941246,1.0925634,1.2335746,0.0,1.664911,0.52481854,0.0,0.40254956,1.6772534,1.799956,1.7267942,2.0836089,1.9467789,0.0,1.2637793,1.7951422,0.0,0.992486,1.1305634,1.0377299,2.3244576,0.32100448,0.008116724,1.7912452,1.1903834,0.6666277,1.9462341,0.26732007,0.9847249,0.0017852068,2.0633593,1.187953,1.2581758,1.1208456,2.1083128,0.0,0.51218736,0.0,0.37543797
C000825,0.696126,0.0,0.0,0.0,2.5342028,0.0,0.047601447,2.6226008,0.0,0.36705855,0.0,0.0,3.0401688,2.3507307,3.2394273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.831,0.0,0.0,2.5469916,2.6222384,2.7621179,0.027540416,2.446895,0.0,0.0,0.0,2.479915,0.6098055,0.7034791,2.105668,2.420605,0.0,0.0,1.3785869,0.0,2.2574883,2.1214201,0.0,3.1258848,0.0,0.17758855,3.878368,3.0233765,0.0,1.6831124,0.0,0.0,0.17085516,2.9103386,2.249491,0.0,0.0,1.7711065,0.0,1.9889945,0.0,0.0
C000826,0.0,0.0,1.3940089,2.4078033,3.1652827,0.29431316,2.4745731,1.3554356,1.8050854,0.0,0.81812406,2.2587476,2.528068,2.4074008,2.242208,0.0,1.8683891,0.715493,2.312374,0.0,0.0,0.0,0.9150101,0.0,0.74877846,2.3208804,1.6676998,2.2426596,0.071470335,2.043131,1.0911202,0.0,1.2363353,2.6605995,2.8144803,2.5778952,3.2536361,2.7805514,0.045906913,2.1713924,2.9942055,0.0,1.4038639,2.022781,2.4205167,2.9166574,1.0270805,0.0,2.4105864,1.8978066,1.5134419,2.8891726,1.0088159,2.2041008,0.0,3.2772655,1.2537725,2.9390225,1.5902131,3.772664,0.0,1.2146947,0.0,1.3583905
C000827,0.0,0.0,0.12558796,1.0763378,2.5165865,0.031732738,1.5784602,1.1182343,0.36921263,0.008100445,0.0,0.8669327,2.430949,2.3726952,2.702659,0.0,0.37611404,0.2830621,0.35920143,0.0,0.0,0.0,1.0283443,0.0,0.17828842,2.3702278,1.5997934,1.845332,0.028201768,2.1208189,0.26833987,0.0,0.16378418,2.5481746,1.9804335,1.7665249,2.4339106,2.4041378,0.0,1.2165852,1.9982624,0.0,1.3378019,1.6253291,0.7008161,3.0720053,0.09450891,0.045511004,2.5506227,1.9438477,0.37285593,2.3201227,0.05796941,1.0859469,0.019013237,2.522105,1.6226178,1.0029325,1.1971663,2.6288557,0.0,0.79018086,0.0,0.11248223
C000828,0.83856124,0.0,0.0,0.0,2.408927,0.0,0.46984002,2.8647552,0.0,0.3704064,0.0,0.0,3.4334235,2.799214,3.4724145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.991411,0.0,0.0,2.6262555,2.7500503,3.2409885,0.0,2.898572,0.0,0.0,0.0,2.9567432,0.4247026,0.7442014,2.1553388,2.3914328,0.0,0.0,1.604305,0.0,2.1133664,2.7081897,0.0,3.078786,0.0,0.11516996,4.1465816,3.1004596,0.0,1.8436484,0.0,0.0,0.105462104,2.9886374,2.460117,0.0,0.0,2.209946,0.0,2.2278347,0.0,0.0
C000829,0.696126,0.0,0.0,0.0,2.5342028,0.0,0.047601447,2.6226008,0.0,0.36705855,0.0,0.0,3.0401688,2.3507307,3.2394273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.831,0.0,0.0,2.5469916,2.6222384,2.7621179,0.027540416,2.446895,0.0,0.0,0.0,2.479915,0.6098055,0.7034791,2.105668,2.420605,0.0,0.0,1.3785869,0.0,2.2574883,2.1214201,0.0,3.1258848,0.0,0.17758855,3.878368,3.0233765,0.0,1.6831124,0.0,0.0,0.17085516,2.9103386,2.249491,0.0,0.0,1.7711065,0.0,1.9889945,0.0,0.0
C000830,0.83856124,0.0,0.0,0.0,2.408927,0.0,0.46984002,2.8647552,0.0,0.3704064,0.0,0.0,3.4334235,2.799214,3.4724145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.991411,0.0,0.0,2.6262555,2.7500503,3.2409885,0.0,2.898572,0.0,0.0,0.0,2.9567432,0.4247026,0.7442014,2.1553388,2.3914328,0.0,0.0,1.604305,0.0,2.1133664,2.7081897,0.0,3.078786,0.0,0.11516996,4.1465816,3.1004596,0.0,1.8436484,0.0,0.0,0.105462104,2.9886374,2.460117,0.0,0.0,2.209946,0.0,2.2278347,0.0,0.0
C000831,0.28284174,0.0,0.0,0.2080459,2.6580024,0.0,0.67747724,2.2213387,0.0,0.07500291,0.0,0.0,2.8183517,2.8028822,3.1478016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6455513,0.0,0.0,2.7647195,2.5008044,2.6844504,0.0,2.629802,0.0,0.0,0.0,2.9254987,1.1583408,1.307474,2.3343074,2.5715654,0.0,0.2893358,1.6626332,0.0,1.9530201,2.1960301,0.21391127,3.268829,0.0,0.09555351,3.4435077,2.6600626,0.0,1.9697254,0.0,0.22360253,0.029412203,2.7406082,2.2485628,0.13150072,0.13429773,2.2720923,0.0,1.6878791,0.0,0.0
C000832,0.7126652,0.0,0.0,0.0,2.5187683,0.0,0.088536754,2.649239,0.0,0.36728364,0.0,0.0,3.0784836,2.3946187,3.263307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8477446,0.0,0.0,2.5528007,2.633907,2.8096771,0.020215929,2.4887114,0.0,0.0,0.0,2.5265925,0.5902107,0.70297605,2.109201,2.4144514,0.0,0.0,1.3987026,0.0,2.2452548,2.1779268,0.0,3.1184452,0.0,0.1744434,3.9021385,3.034002,0.0,1.6975703,0.0,0.0,0.16451249,2.9182875,2.2713637,0.0,0.0,1.8123775,0.0,2.012171,0.0,0.0
C000833,0.04612399,0.0,2.7266343,3.2540553,2.394751,1.3770833,3.3595657,0.6398758,3.2672548,0.011948388,1.9892008,3.3544073,1.718705,0.95471835,1.1984013,0.0,3.1349974,1.8622773,3.471952,0.00297952,0.0,0.0,0.4590003,0.0,2.3185773,1.0692505,0.789142,1.0802577,0.047312777,1.2008587,2.8402128,0.0,2.680579,1.1091639,3.1858041,3.4329736,3.341242,2.1689389,0.026797155,3.2521799,3.5261405,0.0,0.6421754,0.81172043,3.4911127,2.0365686,2.299752,0.0057385247,1.3272183,0.7748551,3.0033712,3.0353274,2.5994234,3.1701148,0.007085687,2.3938408,0.6070168,4.0145345,3.0335007,3.683253,0.0,0.43347496,0.051675655,2.5534341
C000834,0.15657881,0.0,0.0,0.38579988,2.2168946,0.0,0.9370224,1.5847338,0.0,0.040944465,0.0,0.12011902,2.2341926,2.3490915,2.632431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3637197,0.0,0.0,2.2772436,1.7622942,1.883422,0.0,1.8746231,0.0,0.0,0.0,2.4966269,1.0834851,1.2264388,1.8954484,2.144229,0.0,0.6384969,1.4995978,0.0,1.5088108,1.8127314,0.18350668,2.7149572,0.0,0.061363943,2.7672412,2.0796466,0.0,1.8410414,0.0,0.30192915,0.10278781,2.2144494,1.7143896,0.20139618,0.38250777,1.9108238,0.0,1.104826,0.0,0.0
C000835,0.696126,0.0,0.0,0.0,2.5342028,0.0,0.047601447,2.6226008,0.0,0.36705855,0.0,0.0,3.0401688,2.3507307,3.2394273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.831,0.0,0.0,2.5469916,2.6222384,2.7621179,0.027540416,2.446895,0.0,0.0,0.0,2.479915,0.6098055,0.7034791,2.105668,2.420605,0.0,0.0,1.3785869,0.0,2.2574883,2.1214201,0.0,3.1258848,0.0,0.17758855,3.878368,3.0233765,0.0,1.6831124,0.0,0.0,0.17085516,2.9103386,2.249491,0.0,0.0,1.7711065,0.0,1.9889945,0.0,0.0
C000836,0.027651548,0.0,1.5122985,2.4125159,2.606459,0.5662101,2.7609627,0.79474497,1.930508,0.0,1.1556967,2.4652736,2.113959,1.707307,1.9455265,0.0,2.12062,1.2900445,2.3036897,0.0,0.0,0.0,0.5651031,0.0,1.4002281,1.3682659,1.0725901,1.5711333,0.030781379,1.79317,1.6740038,0.0,1.6555793,1.9123232,3.023316,2.7624047,3.03017,2.3140235,0.0,2.2532456,3.1224322,0.0,0.793282,1.4283799,2.5686145,2.4603856,1.3257115,0.0,1.6683201,1.1669395,1.9206712,3.0495052,1.4454873,2.62253,0.0,2.9297404,1.2338535,2.8905609,2.2462444,3.4836981,0.0,0.6466456,0.014661958,1.5255119
C000837,0.0017654002,0.0,0.3474332,1.1136451,2.4431748,0.12903006,1.4681314,1.3927274,0.5050824,0.021476164,0.15904987,0.5891736,2.7431529,2.080318,2.589228,0.0,0.4670976,0.3242718,0.5950837,0.0,0.0,0.0,0.8726673,0.012240619,0.14570823,2.2341833,1.9671819,2.2003007,0.28781274,2.1662476,0.31128937,0.0,0.15164986,2.454825,1.7423606,1.994388,2.4710891,2.255865,0.0,1.0985688,2.1557093,0.0,1.497683,1.7332547,1.1883407,2.5410495,0.25290233,0.034397334,2.5932233,2.0041363,0.6412793,2.168482,0.16392827,1.5467622,0.0,2.6553786,1.7197325,1.4752705,0.9064106,2.7907279,0.0,1.2274187,0.0,0.21974748
C000838,0.049886387,0.0,1.4350477,2.0407636,2.155039,0.6975753,2.1455572,0.8091473,1.9613285,0.015195095,0.9258071,1.9613519,1.9221982,1.1398425,1.4963461,0.0,1.7134825,0.99224114,1.7227135,0.0,0.0,0.0,0.52205807,0.0,1.2325182,1.3873032,1.1356214,1.3637882,0.09226666,1.4310759,1.6182752,0.0,1.2839739,1.4188776,2.2451994,2.41055,2.5661228,1.9925323,0.003438321,2.030226,2.4437099,0.0,0.88463944,0.8493324,2.0524836,2.1382532,1.2304578,0.02009856,1.6883428,1.0501163,1.796012,2.3725967,1.2831073,2.0203662,0.020134889,2.1898177,0.91410583,2.336114,1.8561486,2.6886318,0.0,0.5393783,0.008609659,1.2494369
C000839,0.729636,0.0,0.0,0.0,2.5039473,0.0,0.12996747,2.6750698,0.0,0.36901152,0.0,0.0,3.1163478,2.4377117,3.2856114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8649074,0.0,0.0,2.5592787,2.6460888,2.8561447,0.013140261,2.5320082,0.0,0.0,0.0,2.5744147,0.5698613,0.7027937,2.1129594,2.408655,0.0,0.0,1.4187118,0.0,2.2324708,2.2325616,0.0,3.1136608,0.0,0.17093569,3.9270272,3.0442824,0.0,1.7120422,0.0,0.0,0.15815073,2.9256446,2.29116,0.0,0.0,1.8554947,0.0,2.0361338,0.0,0.0
C000840,0.21763791,0.0,0.0,0.5622044,2.6676292,0.0,0.87828034,1.8724688,0.030545527,0.07135941,0.0,0.07212354,2.7398021,2.7672243,2.9502962,0.0,0.024475038,0.0,0.0,0.0,0.0,0.0,1.5142533,0.0,0.0,2.7121334,2.2737732,2.3186924,0.0,2.4404445,0.0,0.0,0.0,3.0914192,1.3054543,1.4371346,2.455241,2.493788,0.0,0.57267785,1.6904383,0.0,1.8647789,1.9705504,0.0,3.3794687,0.0,0.18914105,3.1550188,2.5137224,0.0,2.0014503,0.0,0.26541498,0.055849526,2.5523796,2.073516,0.3616446,0.35145107,2.3872082,0.0,1.3818179,0.0,0.0
C000841,0.77207345,0.0,0.0,0.0,2.4681783,0.0,0.2556421,2.7462149,0.0,0.36905974,0.0,0.0,3.233394,2.5710921,3.3527937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9132297,0.0,0.0,2.5824418,2.6832728,2.9993985,0.0,2.6685328,0.0,0.0,0.0,2.7174962,0.5141943,0.7142001,2.1276064,2.4005938,0.0,0.0,1.4866344,0.0,2.1873984,2.4074266,0.0,3.100478,0.0,0.15195575,4.0081224,3.0666845,0.0,1.7610809,0.0,0.0,0.13818929,2.9491186,2.3535283,0.0,0.0,1.9864116,0.0,2.1057432,0.0,0.0
C000842,0.085910626,0.0,2.2463849,2.6531694,2.591114,0.7262661,3.1643286,0.7024992,3.0405157,0.009214006,1.7883519,3.2207031,1.589128,1.2976626,1.3688631,0.0,2.7903945,1.836442,3.1518338,0.0,0.0,0.0,0.5477725,0.0,2.1935794,1.255734,0.7229889,1.1829203,0.0330042,1.3555979,2.6391304,0.11080351,2.398142,0.98216647,3.4530437,3.2310092,3.2208798,2.404825,0.0,3.1889496,3.4689465,0.031041533,0.56495374,0.95442015,2.8994853,2.439052,1.9227818,0.009348247,1.5266947,0.89727074,2.8317127,3.235411,2.2516248,2.6675165,0.006859644,2.8749578,0.8929562,3.4550123,2.7433872,3.3843184,0.0,0.5865794,0.050234433,2.3239574
C000843,0.024674779,0.0,0.46535733,1.320212,2.2743778,0.025247952,1.4773756,1.0546734,0.8665727,0.056189016,0.19356231,1.1157514,2.2350025,2.0631838,2.3060443,0.0,0.79623175,0.4019762,0.7050291,0.0,0.0,0.0,1.0860745,0.0,0.48238412,2.0012424,1.3000742,1.5621119,0.0,2.092543,0.5826754,0.0,0.5295983,2.2840984,1.9256893,1.746109,2.455024,2.1403573,0.0,1.2541485,2.0173528,0.0,1.1652815,1.4756941,0.8336361,2.9364328,0.43816578,0.015201391,2.3000536,1.5371882,0.7094627,2.127072,0.4385709,1.0058695,0.015901811,2.3546913,1.5151954,1.0139858,1.3725728,2.4547317,0.0,0.7131204,0.0,0.45525417
C000844,0.053100795,0.0,0.0,0.61650974,2.4913907,0.0,1.1021321,1.6086664,0.0,0.07453937,0.0,0.017708918,2.4839323,2.6908007,2.9895184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4031671,0.0,0.0,2.6722126,2.142874,2.0688944,0.0,2.1770465,0.0,0.0,0.0,2.8510377,1.2848517,1.3810669,2.112353,2.3352292,0.0,0.668883,1.6358954,0.0,1.642044,1.8276588,0.15464817,3.0844069,0.0,0.034454767,3.0042658,2.3080397,0.0,1.9941975,0.0,0.58898115,0.050059736,2.5535142,1.8684233,0.35773662,0.44781268,2.2556326,0.0,1.108826,0.0,0.0
C000845,0.29444224,0.0,0.0,0.1797308,2.6117177,0.0,1.0049373,2.4263713,0.0,0.29899934,0.0,0.0,3.1717114,3.0893857,3.3404264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8938267,0.0,0.0,2.963472,2.6059365,2.8086126,0.0,2.753626,0.0,0.0,0.0,3.3905773,0.9445152,1.2780892,2.3672514,2.5892663,0.0,0.1572911,1.7474192,0.0,1.9876679,2.64396,0.0,3.4455104,0.0,0.059636198,3.881063,2.8418992,0.0,2.0777595,0.0,0.25974762,0.07545538,2.8277612,2.437203,0.12472963,0.07146779,2.4687507,0.0,1.8864778,0.0,0.0
