complaint_id,split
IBM_NEG_01295,test
IBM_NEG_03681,test
IBM_POS_01647,test
IBM_NEG_01284,test
IBM_NEG_03427,test
IBM_NEG_01708,test
IBM_NEG_00548,test
IBM_NEG_02448,test
IBM_NEG_01809,test
IBM_NEG_01439,test
IBM_POS_03536,test
IBM_NEG_02711,test
IBM_NEG_00705,test
IBM_NEG_03025,test
IBM_NEG_03387,test
IBM_NEG_01428,test
IBM_NEG_02299,test
IBM_NEG_00699,test
IBM_NEG_01053,test
IBM_NEG_03605,test
IBM_NEG_02523,test
IBM_NEG_01684,test
IBM_NEG_02710,test
IBM_NEG_00564,test
IBM_NEG_03668,test
IBM_NEG_00639,test
IBM_NEG_00289,test
IBM_POS_01646,test
IBM_NEG_02242,test
IBM_NEG_00173,test
IBM_NEG_00330,test
IBM_NEG_01988,test
IBM_NEG_01571,test
IBM_NEG_02744,test
IBM_NEG_02437,test
IBM_POS_02601,test
IBM_NEG_01310,test
IBM_NEG_02581,test
IBM_NEG_01888,test
IBM_POS_03634,test
IBM_NEG_00255,test
IBM_POS_00164,test
IBM_NEG_00368,test
IBM_NEG_03392,test
IBM_POS_01196,test
IBM_POS_00541,test
IBM_NEG_01354,test
IBM_NEG_00859,test
IBM_NEG_01962,test
IBM_NEG_03020,test
IBM_POS_01078,test
IBM_NEG_01126,test
IBM_NEG_02643,test
IBM_NEG_01031,test
IBM_NEG_00750,test
IBM_NEG_01696,test
IBM_NEG_00908,test
IBM_NEG_01593,test
IBM_NEG_02509,test
IBM_NEG_01341,test
IBM_NEG_02186,test
IBM_NEG_00158,test
IBM_NEG_03508,test
IBM_NEG_02587,test
IBM_NEG_00970,test
IBM_NEG_03076,test
IBM_NEG_03193,test
IBM_NEG_00988,test
IBM_NEG_00429,test
IBM_NEG_03712,test
IBM_NEG_02180,test
IBM_NEG_03618,test
IBM_NEG_01717,test
IBM_NEG_03637,test
IBM_NEG_01498,test
IBM_NEG_03692,test
IBM_NEG_02038,test
IBM_NEG_03615,test
IBM_NEG_01699,test
IBM_NEG_02692,test
IBM_NEG_02497,test
IBM_NEG_00287,test
IBM_NEG_00432,test
IBM_NEG_00437,test
IBM_NEG_03185,test
IBM_NEG_00608,test
IBM_NEG_02577,test
IBM_NEG_01367,test
IBM_NEG_00155,test
IBM_NEG_00497,test
IBM_NEG_02872,test
IBM_NEG_03134,test
IBM_POS_01135,test
IBM_NEG_01741,test
IBM_NEG_02912,test
IBM_NEG_01075,test
IBM_NEG_01475,test
IBM_NEG_03612,test
IBM_NEG_00855,test
IBM_NEG_00598,test
IBM_NEG_03653,test
IBM_NEG_03159,test
IBM_NEG_02993,test
IBM_NEG_02329,test
IBM_NEG_00645,test
IBM_NEG_01667,test
IBM_NEG_03170,test
IBM_NEG_02012,test
IBM_NEG_00958,test
IBM_NEG_01891,test
IBM_NEG_00174,test
IBM_NEG_00041,test
IBM_NEG_00604,test
IBM_NEG_01947,test
IBM_NEG_02480,test
IBM_NEG_02194,test
IBM_NEG_03677,test
IBM_NEG_02193,test
IBM_NEG_02617,test
IBM_NEG_03180,test
IBM_NEG_02126,test
IBM_NEG_02623,test
IBM_NEG_01413,test
IBM_NEG_02956,test
IBM_NEG_00706,test
IBM_NEG_02814,test
IBM_NEG_03256,test
IBM_POS_03163,test
IBM_NEG_02841,test
IBM_POS_03622,test
IBM_NEG_01072,test
IBM_POS_02412,test
IBM_NEG_00322,test
IBM_POS_01870,test
IBM_POS_01532,test
IBM_NEG_01200,test
IBM_NEG_02778,test
IBM_NEG_02991,test
IBM_NEG_01998,test
IBM_NEG_02894,test
IBM_NEG_03320,test
IBM_NEG_00052,test
IBM_NEG_01810,test
IBM_NEG_00098,test
IBM_NEG_01403,test
IBM_NEG_02169,test
IBM_NEG_01978,test
IBM_NEG_01345,test
IBM_NEG_01840,test
IBM_NEG_01695,test
IBM_NEG_01767,test
IBM_NEG_01275,test
IBM_NEG_01879,test
IBM_POS_00980,test
IBM_POS_01792,test
IBM_NEG_01986,test
IBM_NEG_03644,test
IBM_NEG_01542,test
IBM_NEG_02717,test
IBM_NEG_00349,test
IBM_NEG_02421,test
IBM_NEG_01605,test
IBM_NEG_00712,test
IBM_NEG_03316,test
IBM_NEG_00692,test
IBM_NEG_01860,test
IBM_NEG_03400,test
IBM_NEG_03694,test
IBM_POS_01359,test
IBM_NEG_02567,test
IBM_NEG_01697,test
IBM_NEG_01253,test
IBM_NEG_02282,test
IBM_NEG_01283,test
IBM_NEG_03097,test
IBM_NEG_01351,test
IBM_NEG_00508,test
IBM_NEG_03354,test
IBM_NEG_00567,test
IBM_NEG_02791,test
IBM_NEG_00125,test
IBM_NEG_00223,test
IBM_NEG_03515,test
IBM_NEG_01597,test
IBM_NEG_02816,test
IBM_NEG_03547,test
IBM_NEG_00539,test
IBM_NEG_00790,test
IBM_NEG_02757,test
IBM_NEG_03479,test
IBM_NEG_02482,test
IBM_POS_02701,test
IBM_NEG_02648,test
IBM_NEG_00935,test
IBM_NEG_02831,test
IBM_NEG_02785,test
IBM_NEG_00622,test
IBM_NEG_02550,test
IBM_NEG_01077,test
IBM_POS_02104,test
IBM_NEG_00040,test
IBM_NEG_02008,test
IBM_NEG_02691,test
IBM_NEG_02802,test
IBM_NEG_00166,test
IBM_NEG_03113,test
IBM_NEG_03467,test
IBM_NEG_01353,test
IBM_NEG_00841,test
IBM_NEG_02097,test
IBM_NEG_03451,test
IBM_NEG_00898,test
IBM_NEG_01147,test
IBM_NEG_00234,test
IBM_NEG_03564,test
IBM_POS_00674,test
IBM_NEG_00246,test
IBM_NEG_01199,test
IBM_NEG_00017,test
IBM_NEG_02111,test
IBM_NEG_03024,test
IBM_POS_03119,test
IBM_NEG_00167,test
IBM_NEG_03178,test
IBM_NEG_01191,test
IBM_NEG_00913,test
IBM_NEG_00535,test
IBM_NEG_02641,test
IBM_NEG_02750,test
IBM_NEG_03098,test
IBM_NEG_00771,test
IBM_NEG_00987,test
IBM_NEG_00131,test
IBM_POS_02454,test
IBM_NEG_01462,test
IBM_NEG_00294,test
IBM_NEG_01632,test
IBM_NEG_03154,test
IBM_NEG_01738,test
IBM_POS_01430,test
IBM_POS_01813,test
IBM_NEG_03128,test
IBM_NEG_00968,test
IBM_NEG_01518,test
IBM_NEG_03294,test
IBM_NEG_01598,test
IBM_NEG_01247,test
IBM_NEG_02561,test
IBM_NEG_00754,test
IBM_NEG_03518,test
IBM_NEG_02218,test
IBM_NEG_01740,test
IBM_NEG_03541,test
IBM_NEG_00415,test
IBM_NEG_01449,test
IBM_NEG_01192,test
IBM_NEG_02382,test
IBM_NEG_02061,test
IBM_NEG_00786,test
IBM_NEG_00519,test
IBM_NEG_02094,test
IBM_NEG_03638,test
IBM_NEG_00194,test
IBM_NEG_00967,test
IBM_POS_00973,test
IBM_NEG_03190,test
IBM_NEG_02052,test
IBM_NEG_02266,test
IBM_NEG_00826,test
IBM_NEG_01296,test
IBM_NEG_01236,test
IBM_NEG_01799,test
IBM_POS_00751,test
IBM_NEG_01690,test
IBM_NEG_00056,test
IBM_NEG_03041,test
IBM_NEG_01808,test
IBM_NEG_02456,test
IBM_NEG_01760,test
IBM_NEG_02275,test
IBM_NEG_03470,test
IBM_NEG_02830,test
IBM_NEG_01265,test
IBM_NEG_01544,test
IBM_NEG_01522,test
IBM_POS_00243,test
IBM_NEG_03475,test
IBM_NEG_00701,test
IBM_NEG_03114,test
IBM_NEG_01563,test
IBM_NEG_01182,test
IBM_NEG_02605,test
IBM_NEG_03631,test
IBM_NEG_02828,test
IBM_NEG_02988,test
IBM_NEG_03596,test
IBM_NEG_01555,test
IBM_NEG_02650,test
IBM_NEG_00802,test
IBM_NEG_00722,test
IBM_NEG_01641,test
IBM_NEG_01127,test
IBM_NEG_01385,test
IBM_NEG_03147,test
IBM_NEG_01026,test
IBM_NEG_01281,test
IBM_NEG_02511,test
IBM_NEG_02374,test
IBM_NEG_02792,test
IBM_NEG_02438,test
IBM_NEG_01157,test
IBM_NEG_00082,test
IBM_NEG_01538,test
IBM_NEG_03326,test
IBM_NEG_03205,test
IBM_NEG_01179,test
IBM_POS_02273,test
IBM_NEG_03337,test
IBM_NEG_02466,test
IBM_NEG_01243,test
IBM_NEG_03706,test
IBM_NEG_02081,test
IBM_NEG_00434,test
IBM_NEG_02789,test
IBM_NEG_03430,test
IBM_NEG_02574,test
IBM_NEG_00457,test
IBM_NEG_01823,test
IBM_NEG_00911,test
IBM_NEG_01856,test
IBM_NEG_02975,test
IBM_NEG_02314,test
IBM_NEG_01957,test
IBM_NEG_03099,test
IBM_NEG_00595,test
IBM_NEG_01972,test
IBM_NEG_01919,test
IBM_POS_01487,test
IBM_NEG_01059,test
IBM_NEG_01445,test
IBM_NEG_03199,test
IBM_NEG_00267,test
IBM_NEG_02208,test
IBM_NEG_00206,test
IBM_NEG_00886,test
IBM_NEG_01122,test
IBM_NEG_00494,test
IBM_NEG_03438,test
IBM_NEG_00501,test
IBM_NEG_01871,test
IBM_NEG_03116,test
IBM_NEG_02893,test
IBM_NEG_02690,test
IBM_NEG_00106,test
IBM_NEG_02693,test
IBM_NEG_02840,test
IBM_POS_01037,test
IBM_NEG_03157,test
IBM_NEG_03172,test
IBM_NEG_01661,test
IBM_POS_00087,test
IBM_POS_00678,test
IBM_NEG_01853,test
IBM_NEG_03171,test
IBM_NEG_02017,test
IBM_NEG_00097,test
IBM_NEG_01099,test
IBM_NEG_03571,test
IBM_NEG_03194,test
IBM_NEG_00690,test
IBM_NEG_02440,test
IBM_NEG_01267,test
IBM_POS_03355,test
IBM_NEG_02615,test
IBM_NEG_00103,test
IBM_POS_03037,test
IBM_NEG_01570,test
IBM_NEG_03523,test
IBM_NEG_02889,test
IBM_NEG_03090,test
IBM_NEG_02297,test
IBM_NEG_03107,test
IBM_NEG_03452,test
IBM_NEG_01291,test
IBM_NEG_01869,test
IBM_NEG_02890,test
IBM_NEG_02704,test
IBM_NEG_01478,test
IBM_NEG_03566,test
IBM_NEG_00436,test
IBM_NEG_01357,test
IBM_POS_01350,test
IBM_POS_02843,test
IBM_NEG_00433,test
IBM_NEG_01688,test
IBM_NEG_00370,test
IBM_NEG_01644,test
IBM_NEG_00628,test
IBM_NEG_01516,test
IBM_NEG_01750,test
IBM_NEG_02918,test
IBM_NEG_02685,test
IBM_POS_00531,test
IBM_NEG_02286,test
IBM_POS_01153,test
IBM_NEG_02640,test
IBM_NEG_01648,test
IBM_NEG_01262,test
IBM_NEG_01174,test
IBM_NEG_01918,test
IBM_NEG_00871,test
IBM_NEG_03444,test
IBM_NEG_02932,test
IBM_POS_01105,test
IBM_NEG_02292,test
IBM_NEG_01118,test
IBM_POS_00804,test
IBM_NEG_02106,test
IBM_POS_03179,test
IBM_NEG_03026,test
IBM_NEG_00922,test
IBM_NEG_01658,test
IBM_NEG_03448,test
IBM_NEG_02555,test
IBM_NEG_01600,test
IBM_NEG_01818,test
IBM_NEG_03110,test
IBM_NEG_02138,test
IBM_NEG_01837,test
IBM_NEG_00936,test
IBM_NEG_00753,test
IBM_NEG_00122,test
IBM_NEG_02092,test
IBM_NEG_02716,test
IBM_NEG_02981,test
IBM_NEG_00012,test
IBM_NEG_00989,test
IBM_NEG_01702,test
IBM_NEG_01172,test
IBM_NEG_01356,test
IBM_NEG_00621,test
IBM_NEG_02446,test
IBM_POS_03570,test
IBM_NEG_02086,test
IBM_NEG_01812,test
IBM_NEG_02283,test
IBM_NEG_02459,test
IBM_NEG_00823,test
IBM_POS_02325,test
IBM_NEG_01210,test
IBM_NEG_00218,test
IBM_NEG_01564,test
IBM_NEG_02397,test
IBM_NEG_00312,test
IBM_POS_02249,test
IBM_NEG_01662,test
IBM_NEG_01286,test
IBM_NEG_00920,test
IBM_NEG_02338,test
IBM_POS_00884,test
IBM_POS_02548,test
IBM_NEG_03120,test
IBM_POS_02964,test
IBM_NEG_00551,test
IBM_NEG_03072,test
IBM_NEG_00917,test
IBM_NEG_03484,test
IBM_NEG_02769,test
IBM_NEG_00815,test
IBM_NEG_02036,test
IBM_NEG_01446,test
