complaint_id,incident_entity_id,incident_time,window_start,window_end,num_nodes,num_edges,num_account_nodes,num_atm_nodes,num_terminal_nodes,max_hop,total_transaction_value,max_transaction_value,avg_transaction_value,num_cash_out_edges,in_degree_incident,out_degree_incident,density,number_of_connected_components,average_degree,contains_suspicious_activity,suspicious_ring_count
C000428,ENT_000263,2026-05-28 00:00:00,2026-05-25 00:00:00,2026-05-31 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000429,ENT_000563,2026-05-23 00:00:00,2026-05-20 00:00:00,2026-05-26 00:00:00,13,14,11,2,2,3,998061.88,281092.73,71290.13,4,1,1,0.089744,1,2.1538,1,2
C000430,ENT_000682,2026-04-03 00:00:00,2026-03-31 00:00:00,2026-04-06 00:00:00,2,1,2,0,0,1,19604.58,19604.58,19604.58,0,1,0,0.5,1,1.0,0,0
C000431,ENT_000562,2026-01-30 00:00:00,2026-01-27 00:00:00,2026-02-02 00:00:00,6,5,5,1,1,3,19865.46,6828.37,3973.09,1,0,2,0.166667,1,1.6667,0,0
C000432,ENT_000179,2026-08-17 00:00:00,2026-08-14 00:00:00,2026-08-20 00:00:00,4,3,4,0,0,3,19311.3,11697.57,6437.1,0,1,0,0.25,1,1.5,0,0
C000433,ENT_000096,2026-05-16 00:00:00,2026-05-13 00:00:00,2026-05-19 00:00:00,18,17,17,1,1,3,880411.13,355546.6,51788.89,3,0,1,0.055556,1,1.8889,1,2
C000434,ENT_000604,2026-04-02 00:00:00,2026-03-30 00:00:00,2026-04-05 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000435,ENT_000557,2026-01-23 00:00:00,2026-01-20 00:00:00,2026-01-26 00:00:00,6,5,6,0,0,3,47200.04,38997.1,9440.01,0,1,0,0.166667,1,1.6667,0,0
C000436,ENT_000028,2026-07-14 00:00:00,2026-07-11 00:00:00,2026-07-17 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000437,ENT_000174,2026-05-24 00:00:00,2026-05-21 00:00:00,2026-05-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000438,ENT_000002,2026-05-19 00:00:00,2026-05-16 00:00:00,2026-05-22 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000439,ENT_000181,2026-04-04 00:00:00,2026-04-01 00:00:00,2026-04-07 00:00:00,12,11,12,0,0,3,181127.97,47286.33,16466.18,0,1,1,0.083333,1,1.8333,0,0
C000440,ENT_000279,2026-06-22 00:00:00,2026-06-19 00:00:00,2026-06-25 00:00:00,6,5,6,0,0,3,26991.03,20980.93,5398.21,0,0,2,0.166667,1,1.6667,0,0
C000441,ENT_000496,2026-04-11 00:00:00,2026-04-08 00:00:00,2026-04-14 00:00:00,6,5,6,0,0,3,251822.45,236304.15,50364.49,0,2,1,0.166667,1,1.6667,0,0
C000442,ENT_000189,2026-04-22 00:00:00,2026-04-19 00:00:00,2026-04-25 00:00:00,3,2,3,0,0,2,7351.37,4998.91,3675.68,0,1,0,0.333333,1,1.3333,0,0
C000443,ENT_000114,2026-03-24 00:00:00,2026-03-21 00:00:00,2026-03-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000444,ENT_000142,2026-01-18 00:00:00,2026-01-15 00:00:00,2026-01-21 00:00:00,14,13,13,1,1,3,536157.01,255213.7,41242.85,1,1,0,0.071429,1,1.8571,1,1
C000445,ENT_000585,2026-06-11 00:00:00,2026-06-08 00:00:00,2026-06-14 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000446,ENT_000530,2026-07-16 00:00:00,2026-07-13 00:00:00,2026-07-19 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000447,ENT_000054,2026-07-18 00:00:00,2026-07-15 00:00:00,2026-07-21 00:00:00,15,14,15,0,0,3,1982853.29,338729.87,141632.38,0,2,1,0.066667,1,1.8667,1,2
C000448,ENT_000228,2026-04-14 00:00:00,2026-04-11 00:00:00,2026-04-17 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000449,ENT_000605,2026-05-13 00:00:00,2026-05-10 00:00:00,2026-05-16 00:00:00,2,1,2,0,0,1,410.83,410.83,410.83,0,0,1,0.5,1,1.0,0,0
C000450,ENT_000548,2026-01-29 00:00:00,2026-01-26 00:00:00,2026-02-01 00:00:00,4,3,4,0,0,3,42499.83,38287.47,14166.61,0,1,0,0.25,1,1.5,0,0
C000451,ENT_000078,2026-05-12 00:00:00,2026-05-09 00:00:00,2026-05-15 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000452,ENT_000438,2026-03-28 00:00:00,2026-03-25 00:00:00,2026-03-31 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000453,ENT_000655,2026-05-06 00:00:00,2026-05-03 00:00:00,2026-05-09 00:00:00,4,3,4,0,0,3,42014.81,36921.85,14004.94,0,1,0,0.25,1,1.5,0,0
C000454,ENT_000401,2026-03-24 00:00:00,2026-03-21 00:00:00,2026-03-27 00:00:00,12,12,10,2,2,3,696742.04,459173.03,58061.84,2,0,2,0.090909,1,2.0,1,1
C000455,ENT_000577,2026-03-10 00:00:00,2026-03-07 00:00:00,2026-03-13 00:00:00,4,3,4,0,0,3,75568.72,41034.42,25189.57,0,1,0,0.25,1,1.5,0,0
C000456,ENT_000417,2026-06-06 00:00:00,2026-06-03 00:00:00,2026-06-09 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000457,ENT_000107,2026-02-13 00:00:00,2026-02-10 00:00:00,2026-02-16 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000458,ENT_000257,2026-05-25 00:00:00,2026-05-22 00:00:00,2026-05-28 00:00:00,12,18,12,0,0,3,2284184.56,465914.23,126899.14,0,2,4,0.136364,1,3.0,1,1
C000459,ENT_000386,2026-07-11 00:00:00,2026-07-08 00:00:00,2026-07-14 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000460,ENT_000379,2026-01-10 00:00:00,2026-01-07 00:00:00,2026-01-13 00:00:00,5,4,5,0,0,3,86036.46,42075.83,21509.12,0,1,1,0.2,1,1.6,0,0
C000461,ENT_000111,2026-03-18 00:00:00,2026-03-15 00:00:00,2026-03-21 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000462,ENT_000254,2026-08-09 00:00:00,2026-08-06 00:00:00,2026-08-12 00:00:00,2,1,2,0,0,1,4255.65,4255.65,4255.65,0,0,1,0.5,1,1.0,0,0
C000463,ENT_000367,2026-06-02 00:00:00,2026-05-30 00:00:00,2026-06-05 00:00:00,6,5,6,0,0,3,106044.69,47865.62,21208.94,0,2,1,0.166667,1,1.6667,0,0
C000464,ENT_000224,2026-04-30 00:00:00,2026-04-27 00:00:00,2026-05-03 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000465,ENT_000408,2026-04-19 00:00:00,2026-04-16 00:00:00,2026-04-22 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000466,ENT_000030,2026-03-06 00:00:00,2026-03-03 00:00:00,2026-03-09 00:00:00,3,2,3,0,0,2,26913.09,24901.5,13456.55,0,1,0,0.333333,1,1.3333,0,0
C000467,ENT_000612,2026-01-08 00:00:00,2026-01-05 00:00:00,2026-01-11 00:00:00,2,1,2,0,0,1,42205.71,42205.71,42205.71,0,1,0,0.5,1,1.0,0,0
C000468,ENT_000492,2026-05-13 00:00:00,2026-05-10 00:00:00,2026-05-16 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000469,ENT_000491,2026-01-25 00:00:00,2026-01-22 00:00:00,2026-01-28 00:00:00,11,12,10,1,1,3,393806.42,45345.83,32817.2,2,1,0,0.109091,1,2.1818,1,1
C000470,ENT_000225,2026-04-29 00:00:00,2026-04-26 00:00:00,2026-05-02 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000471,ENT_000307,2026-03-02 00:00:00,2026-02-27 00:00:00,2026-03-05 00:00:00,6,5,6,0,0,3,53958.22,39958.88,10791.64,0,1,1,0.166667,1,1.6667,1,1
C000472,ENT_000442,2026-02-09 00:00:00,2026-02-06 00:00:00,2026-02-12 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000473,ENT_000052,2026-06-18 00:00:00,2026-06-15 00:00:00,2026-06-21 00:00:00,3,2,3,0,0,1,31311.17,28254.34,15655.58,0,2,0,0.333333,1,1.3333,0,0
C000474,ENT_000336,2026-08-03 00:00:00,2026-07-31 00:00:00,2026-08-06 00:00:00,9,8,9,0,0,3,95544.25,45543.54,11943.03,0,1,0,0.111111,1,1.7778,0,0
C000475,ENT_000398,2026-02-04 00:00:00,2026-02-01 00:00:00,2026-02-07 00:00:00,4,3,4,0,0,1,79081.76,47506.75,26360.59,0,0,3,0.25,1,1.5,0,0
C000476,ENT_000574,2026-05-26 00:00:00,2026-05-23 00:00:00,2026-05-29 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000477,ENT_000143,2026-01-23 00:00:00,2026-01-20 00:00:00,2026-01-26 00:00:00,6,5,6,0,0,3,29549.83,22096.8,5909.97,0,2,0,0.166667,1,1.6667,0,0
C000478,ENT_000495,2026-05-23 00:00:00,2026-05-20 00:00:00,2026-05-26 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000479,ENT_000541,2026-06-23 00:00:00,2026-06-20 00:00:00,2026-06-26 00:00:00,5,4,5,0,0,2,54695.07,49949.3,13673.77,0,1,2,0.2,1,1.6,0,0
C000480,ENT_000274,2026-03-16 00:00:00,2026-03-13 00:00:00,2026-03-19 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000481,ENT_000647,2026-08-12 00:00:00,2026-08-09 00:00:00,2026-08-15 00:00:00,4,3,4,0,0,1,34153.3,26031.2,11384.43,0,2,1,0.25,1,1.5,0,0
C000482,ENT_000480,2026-05-25 00:00:00,2026-05-22 00:00:00,2026-05-28 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000483,ENT_000163,2026-07-08 00:00:00,2026-07-05 00:00:00,2026-07-11 00:00:00,7,6,7,0,0,3,42552.82,27187.22,7092.14,0,0,1,0.142857,1,1.7143,0,0
C000484,ENT_000087,2026-03-29 00:00:00,2026-03-26 00:00:00,2026-04-01 00:00:00,14,13,13,1,1,3,892516.21,403355.82,68655.09,1,0,1,0.071429,1,1.8571,1,1
C000485,ENT_000329,2026-02-17 00:00:00,2026-02-14 00:00:00,2026-02-20 00:00:00,12,12,11,1,1,3,1432808.6,306571.91,119400.72,1,2,2,0.090909,1,2.0,1,1
C000486,ENT_000350,2026-02-04 00:00:00,2026-02-01 00:00:00,2026-02-07 00:00:00,2,1,2,0,0,1,3043.72,3043.72,3043.72,0,1,0,0.5,1,1.0,0,0
C000487,ENT_000641,2026-07-10 00:00:00,2026-07-07 00:00:00,2026-07-13 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000488,ENT_000582,2026-05-23 00:00:00,2026-05-20 00:00:00,2026-05-26 00:00:00,14,13,13,1,1,3,528775.04,392964.16,40675.0,1,2,2,0.071429,1,1.8571,0,0
C000489,ENT_000225,2026-05-15 00:00:00,2026-05-12 00:00:00,2026-05-18 00:00:00,2,1,2,0,0,1,31746.54,31746.54,31746.54,0,0,1,0.5,1,1.0,0,0
C000490,ENT_000399,2026-07-25 00:00:00,2026-07-22 00:00:00,2026-07-28 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000491,ENT_000013,2026-06-27 00:00:00,2026-06-24 00:00:00,2026-06-30 00:00:00,6,5,6,0,0,3,875522.59,229705.14,175104.52,0,1,0,0.166667,1,1.6667,1,1
C000492,ENT_000428,2026-05-08 00:00:00,2026-05-05 00:00:00,2026-05-11 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000493,ENT_000321,2026-03-31 00:00:00,2026-03-28 00:00:00,2026-04-03 00:00:00,2,1,2,0,0,1,1705.62,1705.62,1705.62,0,0,1,0.5,1,1.0,0,0
C000494,ENT_000282,2026-04-15 00:00:00,2026-04-12 00:00:00,2026-04-18 00:00:00,2,1,2,0,0,1,4841.41,4841.41,4841.41,0,1,0,0.5,1,1.0,0,0
C000495,ENT_000271,2026-03-05 00:00:00,2026-03-02 00:00:00,2026-03-08 00:00:00,10,9,10,0,0,3,99256.83,68693.57,11028.54,0,1,2,0.1,1,1.8,1,1
C000496,ENT_000140,2026-06-18 00:00:00,2026-06-15 00:00:00,2026-06-21 00:00:00,3,2,3,0,0,2,4328.56,4142.87,2164.28,0,1,0,0.333333,1,1.3333,0,0
C000497,ENT_000644,2026-02-21 00:00:00,2026-02-18 00:00:00,2026-02-24 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000498,ENT_000040,2026-03-24 00:00:00,2026-03-21 00:00:00,2026-03-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000499,ENT_000560,2026-04-19 00:00:00,2026-04-16 00:00:00,2026-04-22 00:00:00,13,12,11,2,2,3,1266574.67,380462.32,105547.89,2,1,3,0.076923,1,1.8462,1,2
C000500,ENT_000465,2026-08-19 00:00:00,2026-08-16 00:00:00,2026-08-22 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000501,ENT_000219,2026-07-12 00:00:00,2026-07-09 00:00:00,2026-07-15 00:00:00,2,1,2,0,0,1,3442.54,3442.54,3442.54,0,1,0,0.5,1,1.0,0,0
C000502,ENT_000612,2026-03-21 00:00:00,2026-03-18 00:00:00,2026-03-24 00:00:00,20,27,18,2,2,3,1223772.5,242573.25,45324.91,2,0,3,0.071053,1,2.7,1,1
C000503,ENT_000166,2026-06-20 00:00:00,2026-06-17 00:00:00,2026-06-23 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000504,ENT_000373,2026-08-10 00:00:00,2026-08-07 00:00:00,2026-08-13 00:00:00,20,19,19,1,1,3,2950723.91,351994.26,155301.26,1,1,2,0.05,1,1.9,1,3
C000505,ENT_000216,2026-02-02 00:00:00,2026-01-30 00:00:00,2026-02-05 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000506,ENT_000621,2026-04-29 00:00:00,2026-04-26 00:00:00,2026-05-02 00:00:00,6,5,6,0,0,3,326862.18,284853.52,65372.44,0,0,1,0.166667,1,1.6667,0,0
C000507,ENT_000478,2026-05-23 00:00:00,2026-05-20 00:00:00,2026-05-26 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000508,ENT_000652,2026-06-12 00:00:00,2026-06-09 00:00:00,2026-06-15 00:00:00,9,8,9,0,0,3,314280.71,298044.85,39285.09,0,0,2,0.111111,1,1.7778,0,0
C000509,ENT_000313,2026-06-02 00:00:00,2026-05-30 00:00:00,2026-06-05 00:00:00,7,6,7,0,0,3,450095.84,117678.77,75015.97,0,1,0,0.142857,1,1.7143,1,1
C000510,ENT_000615,2026-05-28 00:00:00,2026-05-25 00:00:00,2026-05-31 00:00:00,12,11,10,2,2,3,68757.53,44722.94,6250.68,2,2,1,0.083333,1,1.8333,0,0
C000511,ENT_000410,2026-02-19 00:00:00,2026-02-16 00:00:00,2026-02-22 00:00:00,2,1,1,1,1,1,44774.34,44774.34,44774.34,1,0,1,0.5,1,1.0,0,0
C000512,ENT_000451,2026-08-08 00:00:00,2026-08-05 00:00:00,2026-08-11 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000513,ENT_000341,2026-04-03 00:00:00,2026-03-31 00:00:00,2026-04-06 00:00:00,2,1,2,0,0,1,1419.72,1419.72,1419.72,0,0,1,0.5,1,1.0,0,0
C000514,ENT_000375,2026-08-15 00:00:00,2026-08-12 00:00:00,2026-08-18 00:00:00,2,1,2,0,0,1,2353.31,2353.31,2353.31,0,0,1,0.5,1,1.0,0,0
C000515,ENT_000332,2026-06-29 00:00:00,2026-06-26 00:00:00,2026-07-02 00:00:00,2,1,2,0,0,1,23679.86,23679.86,23679.86,0,1,0,0.5,1,1.0,0,0
C000516,ENT_000338,2026-06-26 00:00:00,2026-06-23 00:00:00,2026-06-29 00:00:00,10,9,10,0,0,3,1203981.43,229705.14,133775.71,0,1,2,0.1,1,1.8,1,1
C000517,ENT_000608,2026-01-19 00:00:00,2026-01-16 00:00:00,2026-01-22 00:00:00,14,13,13,1,1,3,232479.23,103264.09,17883.02,1,0,1,0.071429,1,1.8571,1,1
C000518,ENT_000268,2026-02-27 00:00:00,2026-02-24 00:00:00,2026-03-02 00:00:00,10,10,10,0,0,3,1405342.11,351425.58,140534.21,0,1,2,0.111111,1,2.0,1,2
C000519,ENT_000472,2026-07-30 00:00:00,2026-07-27 00:00:00,2026-08-02 00:00:00,7,6,6,1,1,3,199327.84,50886.24,33221.31,1,1,1,0.142857,1,1.7143,1,1
C000520,ENT_000606,2026-03-08 00:00:00,2026-03-05 00:00:00,2026-03-11 00:00:00,14,13,14,0,0,3,1904442.69,279640.85,146495.59,0,1,2,0.071429,1,1.8571,1,1
C000521,ENT_000152,2026-07-05 00:00:00,2026-07-02 00:00:00,2026-07-08 00:00:00,21,22,20,1,1,3,2418669.04,390916.18,109939.5,3,2,1,0.052381,1,2.0952,1,3
C000522,ENT_000673,2026-05-03 00:00:00,2026-04-30 00:00:00,2026-05-06 00:00:00,2,1,2,0,0,1,2529.75,2529.75,2529.75,0,0,1,0.5,1,1.0,0,0
C000523,ENT_000476,2026-03-05 00:00:00,2026-03-02 00:00:00,2026-03-08 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000524,ENT_000449,2026-01-14 00:00:00,2026-01-11 00:00:00,2026-01-17 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000525,ENT_000154,2026-01-29 00:00:00,2026-01-26 00:00:00,2026-02-01 00:00:00,5,4,5,0,0,3,135633.67,45365.31,33908.42,0,1,0,0.2,1,1.6,1,1
C000526,ENT_000251,2026-01-15 00:00:00,2026-01-12 00:00:00,2026-01-18 00:00:00,2,1,2,0,0,1,37439.27,37439.27,37439.27,0,1,0,0.5,1,1.0,0,0
C000527,ENT_000376,2026-03-25 00:00:00,2026-03-22 00:00:00,2026-03-28 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000528,ENT_000569,2026-01-23 00:00:00,2026-01-20 00:00:00,2026-01-26 00:00:00,3,2,3,0,0,1,29661.77,25322.45,14830.89,0,1,1,0.333333,1,1.3333,0,0
C000529,ENT_000046,2026-01-18 00:00:00,2026-01-15 00:00:00,2026-01-21 00:00:00,16,15,16,0,0,3,1402622.29,245429.55,93508.15,0,3,1,0.0625,1,1.875,1,3
C000530,ENT_000066,2026-03-09 00:00:00,2026-03-06 00:00:00,2026-03-12 00:00:00,2,1,2,0,0,1,683.69,683.69,683.69,0,0,1,0.5,1,1.0,0,0
C000531,ENT_000664,2026-02-15 00:00:00,2026-02-12 00:00:00,2026-02-18 00:00:00,6,5,6,0,0,3,88939.53,42477.08,17787.91,0,1,1,0.166667,1,1.6667,0,0
C000532,ENT_000350,2026-04-11 00:00:00,2026-04-08 00:00:00,2026-04-14 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000533,ENT_000497,2026-03-05 00:00:00,2026-03-02 00:00:00,2026-03-08 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000534,ENT_000265,2026-06-26 00:00:00,2026-06-23 00:00:00,2026-06-29 00:00:00,16,23,15,1,1,3,1082504.3,336443.29,47065.4,2,0,3,0.095833,1,2.875,1,1
C000535,ENT_000324,2026-01-05 00:00:00,2026-01-02 00:00:00,2026-01-08 00:00:00,2,1,2,0,0,1,2290.27,2290.27,2290.27,0,1,0,0.5,1,1.0,0,0
C000536,ENT_000667,2026-01-23 00:00:00,2026-01-20 00:00:00,2026-01-26 00:00:00,4,3,4,0,0,2,67886.57,40181.56,22628.86,0,1,0,0.25,1,1.5,0,0
C000537,ENT_000536,2026-04-15 00:00:00,2026-04-12 00:00:00,2026-04-18 00:00:00,5,4,5,0,0,3,46063.45,42077.14,11515.86,0,0,2,0.2,1,1.6,0,0
C000538,ENT_000301,2026-02-20 00:00:00,2026-02-17 00:00:00,2026-02-23 00:00:00,6,5,6,0,0,3,45818.14,32940.4,9163.63,0,1,0,0.166667,1,1.6667,0,0
C000539,ENT_000512,2026-02-15 00:00:00,2026-02-12 00:00:00,2026-02-18 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000540,ENT_000075,2026-07-21 00:00:00,2026-07-18 00:00:00,2026-07-24 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000541,ENT_000502,2026-05-10 00:00:00,2026-05-07 00:00:00,2026-05-13 00:00:00,12,11,11,1,1,3,730863.84,346490.34,66442.17,1,1,0,0.083333,1,1.8333,1,1
C000542,ENT_000127,2026-01-31 00:00:00,2026-01-28 00:00:00,2026-02-03 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000543,ENT_000601,2026-05-13 00:00:00,2026-05-10 00:00:00,2026-05-16 00:00:00,3,2,2,1,1,2,7341.77,4128.48,3670.88,2,0,1,0.333333,1,1.3333,0,0
C000544,ENT_000179,2026-02-10 00:00:00,2026-02-07 00:00:00,2026-02-13 00:00:00,8,7,7,1,1,3,371848.42,205809.91,53121.2,1,0,1,0.125,1,1.75,1,1
C000545,ENT_000306,2026-02-09 00:00:00,2026-02-06 00:00:00,2026-02-12 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000546,ENT_000285,2026-08-11 00:00:00,2026-08-08 00:00:00,2026-08-14 00:00:00,3,2,3,0,0,2,3687.71,2125.23,1843.86,0,0,1,0.333333,1,1.3333,0,0
C000547,ENT_000340,2026-06-22 00:00:00,2026-06-19 00:00:00,2026-06-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000548,ENT_000001,2026-01-13 00:00:00,2026-01-10 00:00:00,2026-01-16 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000549,ENT_000190,2026-08-11 00:00:00,2026-08-08 00:00:00,2026-08-14 00:00:00,9,8,9,0,0,3,1087780.45,283460.38,135972.56,0,2,1,0.111111,1,1.7778,1,1
C000550,ENT_000110,2026-05-09 00:00:00,2026-05-06 00:00:00,2026-05-12 00:00:00,6,5,5,1,1,3,63313.32,47650.47,12662.66,1,1,2,0.166667,1,1.6667,0,0
C000551,ENT_000449,2026-08-01 00:00:00,2026-07-29 00:00:00,2026-08-04 00:00:00,2,1,2,0,0,1,2693.0,2693.0,2693.0,0,1,0,0.5,1,1.0,0,0
C000552,ENT_000164,2026-06-18 00:00:00,2026-06-15 00:00:00,2026-06-21 00:00:00,7,6,7,0,0,3,18364.07,9634.81,3060.68,0,2,1,0.142857,1,1.7143,0,0
C000553,ENT_000670,2026-04-02 00:00:00,2026-03-30 00:00:00,2026-04-05 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000554,ENT_000627,2026-04-23 00:00:00,2026-04-20 00:00:00,2026-04-26 00:00:00,5,4,5,0,0,3,35543.12,34410.9,8885.78,0,1,0,0.2,1,1.6,0,0
C000555,ENT_000579,2026-05-14 00:00:00,2026-05-11 00:00:00,2026-05-17 00:00:00,3,2,3,0,0,1,66843.81,61931.17,33421.9,0,1,1,0.333333,1,1.3333,0,0
C000556,ENT_000391,2026-08-20 00:00:00,2026-08-17 00:00:00,2026-08-23 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000557,ENT_000157,2026-04-29 00:00:00,2026-04-26 00:00:00,2026-05-02 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000558,ENT_000687,2026-06-28 00:00:00,2026-06-25 00:00:00,2026-07-01 00:00:00,10,9,10,0,0,3,323912.98,232702.13,35990.33,0,2,2,0.1,1,1.8,1,1
C000559,ENT_000556,2026-02-27 00:00:00,2026-02-24 00:00:00,2026-03-02 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000560,ENT_000167,2026-02-04 00:00:00,2026-02-01 00:00:00,2026-02-07 00:00:00,2,1,2,0,0,1,2059.0,2059.0,2059.0,0,0,1,0.5,1,1.0,0,0
C000561,ENT_000566,2026-07-25 00:00:00,2026-07-22 00:00:00,2026-07-28 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000562,ENT_000490,2026-05-06 00:00:00,2026-05-03 00:00:00,2026-05-09 00:00:00,10,9,9,1,1,3,359591.47,264673.76,39954.61,1,3,0,0.1,1,1.8,0,0
C000563,ENT_000452,2026-05-04 00:00:00,2026-05-01 00:00:00,2026-05-07 00:00:00,6,5,6,0,0,3,39996.96,16784.0,7999.39,0,1,1,0.166667,1,1.6667,0,0
C000564,ENT_000262,2026-08-04 00:00:00,2026-08-01 00:00:00,2026-08-07 00:00:00,2,1,2,0,0,1,4708.92,4708.92,4708.92,0,1,0,0.5,1,1.0,0,0
C000565,ENT_000371,2026-05-14 00:00:00,2026-05-11 00:00:00,2026-05-17 00:00:00,9,8,9,0,0,3,2314822.56,414791.68,289352.82,0,1,1,0.111111,1,1.7778,1,1
C000566,ENT_000540,2026-06-14 00:00:00,2026-06-11 00:00:00,2026-06-17 00:00:00,4,3,4,0,0,2,473838.8,439193.04,157946.27,0,0,1,0.25,1,1.5,0,0
C000567,ENT_000518,2026-01-03 00:00:00,2025-12-31 00:00:00,2026-01-06 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000568,ENT_000548,2026-04-23 00:00:00,2026-04-20 00:00:00,2026-04-26 00:00:00,5,4,5,0,0,3,234120.15,224014.12,58530.04,0,0,1,0.2,1,1.6,1,1
C000569,ENT_000439,2026-06-11 00:00:00,2026-06-08 00:00:00,2026-06-14 00:00:00,5,4,5,0,0,3,8124.87,2737.1,2031.22,0,0,2,0.2,1,1.6,0,0
C000570,ENT_000109,2026-01-27 00:00:00,2026-01-24 00:00:00,2026-01-30 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
